ID,Role,ConstituentID,ConstituentTypeID,DisplayName,DisplayDate,ClassificationID
46772,Mentioned on page,737,3,Nefretkau (G 7050),NULL,71
46772,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46772,Mentioned on page,217,3,Djedefre,NULL,71
46772,Mentioned on page,791,3,Bunefer (G 8408),NULL,71
46772,Mentioned on page,57,3,Heknuhedjet (in G 8154),NULL,71
46772,Mentioned on page,230,3,Menkaure,NULL,71
46772,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46772,Mentioned on page,1751,3,Nimaathap (G 4712),NULL,71
46772,Mentioned on page,833,3,Khamerernebty [II] (G 8978 & G III-a),NULL,71
46772,Mentioned on page,756,3,Khafre,NULL,71
46772,Mentioned on page,68,3,Henutsen (G I-c),NULL,71
46772,Mentioned on page,777,3,Sekhemkare (G 8154),NULL,71
46772,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46772,Mentioned on page,174,3,Khamerernebty [I] (in G 8978),NULL,71
46772,Mentioned on page,776,3,Persenet (G 8156),NULL,71
46772,Mentioned on page,880,3,Khuenre (MQ 1),NULL,71
46772,Mentioned on page,837,3,Rekhetre (G 8530),NULL,71
46773,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46774,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46774,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46774,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46774,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46774,Mentioned on page,1256,3,Khufukhaf [I] (G 7130-7140),NULL,71
46774,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46774,Mentioned on page,407,3,Snefru,NULL,71
46775,Mentioned on page,24,3,Ankh-haf (G 7510),NULL,71
46775,Mentioned on page,407,3,Snefru,NULL,71
46775,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46775,Mentioned on page,2020,3,Babaef (G 5230),NULL,71
46775,Mentioned on page,1869,3,Seshemnefer [II] (G 5080),NULL,71
46775,Mentioned on page,465,1,Selim Hassan (Bey),"Egyptian, 1886–1961",71
46775,Mentioned on page,777,3,Sekhemkare (G 8154),NULL,71
46775,Mentioned on page,775,3,Nikaure (G 8158),NULL,71
46775,Mentioned on page,62,3,Hemetre (G 8464),NULL,71
46775,Mentioned on page,202,3,Khufu,NULL,71
46775,Mentioned on page,745,3,Minkhaf (G 7430-7440),NULL,71
46775,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46775,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46775,Mentioned on page,1186,3,Hemiunu (G 4000),NULL,71
46775,Mentioned on page,1870,3,Seshemnefer [I] (G 4940),NULL,71
46775,Mentioned on page,217,3,Djedefre,NULL,71
46775,Mentioned on page,756,3,Khafre,NULL,71
46775,Mentioned on page,743,3,Bauefre (G 7310-7320),NULL,71
46775,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46775,Mentioned on page,737,3,Nefretkau (G 7050),NULL,71
46775,Mentioned on page,876,3,Iuenre (G 8466),NULL,71
46775,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46775,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46775,Mentioned on page,779,3,Iuenmin (G 8080),NULL,71
46776,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46776,Mentioned on page,880,3,Khuenre (MQ 1),NULL,71
46776,Mentioned on page,230,3,Menkaure,NULL,71
46776,Mentioned on page,876,3,Iuenre (G 8466),NULL,71
46776,Mentioned on page,776,3,Persenet (G 8156),NULL,71
46776,Mentioned on page,57,3,Heknuhedjet (in G 8154),NULL,71
46776,Mentioned on page,2819,3,Shepseskaf,NULL,71
46776,Mentioned on page,756,3,Khafre,NULL,71
46776,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46776,Mentioned on page,217,3,Djedefre,NULL,71
46776,Mentioned on page,775,3,Nikaure (G 8158),NULL,71
46776,Mentioned on page,465,1,Selim Hassan (Bey),"Egyptian, 1886–1961",71
46776,Mentioned on page,3264,3,Khamaat,NULL,71
46776,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46776,Mentioned on page,777,3,Sekhemkare (G 8154),NULL,71
46776,Mentioned on page,635,3,Ankhmare (G 8460),NULL,71
46777,Mentioned on page,296,3,Nefretkau (G 7130-7140),NULL,71
46777,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46777,Mentioned on page,587,3,Nensedjerkai [I] (G 2100-II),NULL,71
46777,Mentioned on page,407,3,Snefru,NULL,71
46777,Mentioned on page,1905,3,Snefrukhaf (G 7070),NULL,71
46777,Mentioned on page,202,3,Khufu,NULL,71
46777,Mentioned on page,243,3,Merib Kapunisut (G 2100-I),NULL,71
46777,Mentioned on page,373,3,Sedit (G 2100),NULL,71
46777,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46777,Mentioned on page,1186,3,Hemiunu (G 4000),NULL,71
46777,Mentioned on page,1256,3,Khufukhaf [I] (G 7130-7140),NULL,71
46777,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46778,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46778,Mentioned on page,509,3,Shepseskafankh (G 6040),NULL,71
46778,Mentioned on page,407,3,Snefru,NULL,71
46778,Mentioned on page,202,3,Khufu,NULL,71
46779,Mentioned on page,24,3,Ankh-haf (G 7510),NULL,71
46779,Mentioned on page,241,3,Meretites (G 4140),NULL,71
46779,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46779,Mentioned on page,407,3,Snefru,NULL,71
46779,Mentioned on page,1186,3,Hemiunu (G 4000),NULL,71
46779,Mentioned on page,1235,3,Kaemah (G 1223),NULL,71
46779,Mentioned on page,1736,3,Nefretiabet (G 1225),NULL,71
46779,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46779,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46779,Mentioned on page,202,3,Khufu,NULL,71
46779,Mentioned on page,217,3,Djedefre,NULL,71
46779,Mentioned on page,1870,3,Seshemnefer [I] (G 4940),NULL,71
46779,Mentioned on page,1923,3,Wepemnefret (G 1201),NULL,71
46779,Mentioned on page,2819,3,Shepseskaf,NULL,71
46779,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46779,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46779,Mentioned on page,470,1,François Auguste Ferdinand Mariette,"French, 1821–1881",71
46779,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46779,Mentioned on page,2839,3,Neferirkare,NULL,71
46780,Mentioned on page,217,3,Djedefre,NULL,71
46780,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46780,Mentioned on page,2819,3,Shepseskaf,NULL,71
46780,Mentioned on page,76,3,Hetepheres (in G 7510),NULL,71
46780,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46780,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46780,Mentioned on page,756,3,Khafre,NULL,71
46780,Mentioned on page,202,3,Khufu,NULL,71
46780,Mentioned on page,407,3,Snefru,NULL,71
46780,Mentioned on page,24,3,Ankh-haf (G 7510),NULL,71
46781,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46781,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46781,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46781,Mentioned on page,76,3,Hetepheres (in G 7510),NULL,71
46781,Mentioned on page,3079,3,Kaemnefret (in G 7070),NULL,71
46781,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46781,Mentioned on page,1905,3,Snefrukhaf (G 7070),NULL,71
46781,Mentioned on page,217,3,Djedefre,NULL,71
46781,Mentioned on page,756,3,Khafre,NULL,71
46781,Mentioned on page,202,3,Khufu,NULL,71
46781,Mentioned on page,407,3,Snefru,NULL,71
46781,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46781,Mentioned on page,737,3,Nefretkau (G 7050),NULL,71
46782,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46782,Mentioned on page,2326,3,Meretites (G 7650),NULL,71
46782,Mentioned on page,76,3,Hetepheres (in G 7510),NULL,71
46782,Mentioned on page,529,3,Akhethetep (G 7650),NULL,71
46783,Mentioned on page,2326,3,Meretites (G 7650),NULL,71
46783,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46783,Mentioned on page,3071,3,Hetepheres (in G 7650),NULL,71
46783,Mentioned on page,241,3,Meretites (G 4140),NULL,71
46783,Mentioned on page,202,3,Khufu,NULL,71
46783,Mentioned on page,529,3,Akhethetep (G 7650),NULL,71
46783,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46784,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46784,Mentioned on page,2326,3,Meretites (G 7650),NULL,71
46784,Mentioned on page,529,3,Akhethetep (G 7650),NULL,71
46784,Mentioned on page,756,3,Khafre,NULL,71
46784,Mentioned on page,202,3,Khufu,NULL,71
46784,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46784,Mentioned on page,217,3,Djedefre,NULL,71
46784,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46785,Mentioned on page,2806,3,Nebtyhetep (in G 7550),NULL,71
46785,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46785,Mentioned on page,705,3,Mindjedef (G 7760),NULL,71
46785,Mentioned on page,700,3,Kaemsekhem (G 7660),NULL,71
46785,Mentioned on page,2326,3,Meretites (G 7650),NULL,71
46785,Mentioned on page,756,3,Khafre,NULL,71
46785,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46785,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46785,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46785,Mentioned on page,668,3,Duaenhor (G 7550),NULL,71
46786,Mentioned on page,206,3,Khufuankh (in G 7760),NULL,71
46786,Mentioned on page,705,3,Mindjedef (G 7760),NULL,71
46786,Mentioned on page,134,3,Kaaper (G 7660),NULL,71
46786,Mentioned on page,3493,3,Minkhaf (in G 7660),NULL,71
46786,Mentioned on page,2812,3,Rawer (in G 7660),NULL,71
46786,Mentioned on page,700,3,Kaemsekhem (G 7660),NULL,71
46786,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46787,Mentioned on page,3516,3,Kamenekh (in G 7750),NULL,71
46787,Mentioned on page,75,3,Hetepheres I (G 7000 X),NULL,71
46787,Mentioned on page,68,3,Henutsen (G I-c),NULL,71
46787,Mentioned on page,407,3,Snefru,NULL,71
46787,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46787,Mentioned on page,202,3,Khufu,NULL,71
46787,Mentioned on page,3152,3,Khenuka (in G 7750),NULL,71
46787,Mentioned on page,217,3,Djedefre,NULL,71
46787,Mentioned on page,1203,3,Huni,NULL,71
46787,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46788,Mentioned on page,636,3,Iunu (G 4150),NULL,71
46788,Mentioned on page,756,3,Khafre,NULL,71
46788,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46788,Mentioned on page,1868,3,Seshatsekhentiu (G 2120),NULL,71
46788,Mentioned on page,217,3,Djedefre,NULL,71
46788,Mentioned on page,1923,3,Wepemnefret (G 1201),NULL,71
46788,Mentioned on page,1256,3,Khufukhaf [I] (G 7130-7140),NULL,71
46788,Mentioned on page,745,3,Minkhaf (G 7430-7440),NULL,71
46788,Mentioned on page,407,3,Snefru,NULL,71
46788,Mentioned on page,1209,3,Iabtet (G 4650),NULL,71
46788,Mentioned on page,241,3,Meretites (G 4140),NULL,71
46788,Mentioned on page,660,3,Wenshet (G 4840),NULL,71
46788,Mentioned on page,76,3,Hetepheres (in G 7510),NULL,71
46788,Mentioned on page,669,3,Hordjedef (G 7210-7220),NULL,71
46788,Mentioned on page,1186,3,Hemiunu (G 4000),NULL,71
46788,Mentioned on page,1736,3,Nefretiabet (G 1225),NULL,71
46788,Mentioned on page,1903,3,Snefruseneb (G 4240),NULL,71
46788,Mentioned on page,744,3,Meresankh II (G 7410-7420),NULL,71
46788,Mentioned on page,296,3,Nefretkau (G 7130-7140),NULL,71
46788,Mentioned on page,738,3,Nefermaat (G 7060),NULL,71
46788,Mentioned on page,202,3,Khufu,NULL,71
46788,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46788,Mentioned on page,174,3,Khamerernebty [I] (in G 8978),NULL,71
46788,Mentioned on page,373,3,Sedit (G 2100),NULL,71
46788,Mentioned on page,776,3,Persenet (G 8156),NULL,71
46788,Mentioned on page,1248,3,Khentka (G 2130),NULL,71
46788,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46788,Mentioned on page,24,3,Ankh-haf (G 7510),NULL,71
46788,Mentioned on page,75,3,Hetepheres I (G 7000 X),NULL,71
46788,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46788,Mentioned on page,743,3,Bauefre (G 7310-7320),NULL,71
46788,Mentioned on page,57,3,Heknuhedjet (in G 8154),NULL,71
46788,Mentioned on page,1235,3,Kaemah (G 1223),NULL,71
46788,Mentioned on page,181,3,Khenterka (in G 7530-7540),NULL,71
46789,Mentioned on page,700,3,Kaemsekhem (G 7660),NULL,71
46789,Mentioned on page,1242,3,Kawab (G 7110-7120),NULL,71
46789,Mentioned on page,217,3,Djedefre,NULL,71
46789,Mentioned on page,705,3,Mindjedef (G 7760),NULL,71
46789,Mentioned on page,756,3,Khafre,NULL,71
46789,Mentioned on page,79,3,Hetepheres II (G 7110-7120),NULL,71
46789,Mentioned on page,2326,3,Meretites (G 7650),NULL,71
46789,Mentioned on page,668,3,Duaenhor (G 7550),NULL,71
46789,Mentioned on page,202,3,Khufu,NULL,71
46789,Mentioned on page,236,3,Meresankh III (G 7530-7540),NULL,71
46789,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46789,Mentioned on page,744,3,Meresankh II (G 7410-7420),NULL,71
46789,Mentioned on page,51,3,Horbaef (G 7410-7420),NULL,71
46789,Mentioned on page,1905,3,Snefrukhaf (G 7070),NULL,71
46790,Mentioned on page,3040,3,Messat (in G 5150),NULL,71
46790,Mentioned on page,3039,3,Meretites (in G 5150),NULL,71
46790,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46790,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46790,Mentioned on page,3045,3,Sekhentiuka (in G 5150),NULL,71
46790,Mentioned on page,3041,3,Henutsen (in G 5150),NULL,71
46790,Mentioned on page,3210,3,Hetepka (in G 5150),NULL,71
46790,Mentioned on page,3044,3,Nensedjerka (in G 5150),NULL,71
46790,Mentioned on page,3037,3,Nesnisut (in G 5150),NULL,71
46790,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46790,Mentioned on page,3208,3,Hetepibes (in G 5150),NULL,71
46790,Mentioned on page,3038,3,Heti (in G 5150),NULL,71
46791,Mentioned on page,3210,3,Hetepka (in G 5150),NULL,71
46791,Mentioned on page,2332,3,Meretites (in G 5150),NULL,71
46791,Mentioned on page,2819,3,Shepseskaf,NULL,71
46791,Mentioned on page,230,3,Menkaure,NULL,71
46791,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46791,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46791,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46791,Mentioned on page,2054,3,Niuserre,NULL,71
46792,Mentioned on page,1870,3,Seshemnefer [I] (G 4940),NULL,71
46792,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46792,Mentioned on page,70,3,Henutsen (in G 5080),NULL,71
46792,Mentioned on page,2240,3,Hetepheres (in G 5170),NULL,71
46792,Mentioned on page,2453,3,Neferseshemptah Sheshi (in Lepsius 53),NULL,71
46792,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46792,Mentioned on page,561,3,Seshathetep Heti (G 5150),NULL,71
46792,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46793,Mentioned on page,2809,3,Neferhetepre (in G 5080),NULL,71
46793,Mentioned on page,2238,3,Meretites (in G 5080),NULL,71
46793,Mentioned on page,2453,3,Neferseshemptah Sheshi (in Lepsius 53),NULL,71
46793,Mentioned on page,1869,3,Seshemnefer [II] (G 5080),NULL,71
46793,Mentioned on page,2811,3,Rawer (in G 5080),NULL,71
46793,Mentioned on page,2240,3,Hetepheres (in G 5170),NULL,71
46793,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46793,Mentioned on page,3509,3,Meretites (in G 5080),NULL,71
46793,Mentioned on page,2807,3,Nedjetempet (in G 5080),NULL,71
46793,Mentioned on page,338,3,Pehenptah (G 5280),NULL,71
46793,Mentioned on page,461,1,Hermann Junker,"German, 1877–1962",71
46793,Mentioned on page,569,3,Rawer [I] (G 5270),NULL,71
46793,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46794,Mentioned on page,562,3,Seshemnefer [III] (G 5170),NULL,71
46794,Mentioned on page,740,3,Khufukhaf [II] (G 7150),NULL,71
46794,Mentioned on page,2240,3,Hetepheres (in G 5170),NULL,71
46794,Mentioned on page,1256,3,Khufukhaf [I] (G 7130-7140),NULL,71
46794,Mentioned on page,2054,3,Niuserre,NULL,71
46794,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46794,Mentioned on page,202,3,Khufu,NULL,71
46795,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46796,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46797,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46798,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46799,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46799,Mentioned on page,202,3,Khufu,NULL,71
46800,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46801,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46802,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46803,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46804,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46805,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46806,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46807,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46808,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46809,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46810,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46811,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46812,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46813,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46814,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46815,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46816,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46817,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46818,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46819,Mentioned on page,202,3,Khufu,NULL,71
46819,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46820,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46821,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46822,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46823,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46824,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46825,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46826,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46827,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46828,Mentioned on page,537,3,Mernisut (G 1301),NULL,71
46828,Mentioned on page,3109,3,Niankhre (in G 1301),NULL,71
46828,Mentioned on page,3031,3,Kantef (in G 1301),NULL,71
46828,Mentioned on page,147,3,Kames (in G 1301),NULL,71
46828,Mentioned on page,3110,3,Nikaure (in G 1301),NULL,71
46828,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46828,Mentioned on page,3030,3,Hathorheknu (in G 1301),NULL,71
46829,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46830,Mentioned on page,2722,3,Khenut (in G 1302),NULL,71
46830,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46830,Mentioned on page,2721,3,Nefer (G 1302),NULL,71
46831,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46831,Mentioned on page,2721,3,Nefer (G 1302),NULL,71
46831,Mentioned on page,2722,3,Khenut (in G 1302),NULL,71
46832,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46832,Mentioned on page,922,1,Alexander Floroff,NULL,71
46833,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46834,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46835,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46836,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46837,Mentioned on page,3355,3,Nihebwernisut (in G 1304),NULL,71
46837,Mentioned on page,3068,3,Khenut (in G 1304),NULL,71
46837,Mentioned on page,2455,3,Pertim (in G 1304),NULL,71
46837,Mentioned on page,3294,3,Khui (in G 1304),NULL,71
46837,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46837,Mentioned on page,3471,3,Shepsesetkau (in G 1304),NULL,71
46837,Mentioned on page,2456,3,Tefnen (G 1304),NULL,71
46837,Mentioned on page,3348,3,Nikanebty (in G 1304),NULL,71
46838,Mentioned on page,3063,3,Kaemheret (in G 1304),NULL,71
46838,Mentioned on page,3064,3,Khufuankh (in G 1304),NULL,71
46838,Mentioned on page,3059,3,Semut (in G 1304),NULL,71
46838,Mentioned on page,3062,3,Iua (in G 1304),NULL,71
46838,Mentioned on page,3474,3,Khenut (in G 1304),NULL,71
46838,Mentioned on page,3056,3,Nefer (in G 1304),NULL,71
46838,Mentioned on page,3032,3,Khenu (in G 1304),NULL,71
46838,Mentioned on page,3065,3,Teti (in G 1304),NULL,71
46838,Mentioned on page,3475,3,Iyni (in G 1304),NULL,71
46838,Mentioned on page,3055,3,Kai (in G 1304),NULL,71
46838,Mentioned on page,3058,3,Penmes (in G 1304),NULL,71
46838,Mentioned on page,3033,3,Ihiemsaf (in G 1304),NULL,71
46838,Mentioned on page,3066,3,Nihap (in G 1304),NULL,71
46838,Mentioned on page,3053,3,Meri (in G 1304),NULL,71
46838,Mentioned on page,3067,3,Ipi (in G 1304),NULL,71
46838,Mentioned on page,3069,3,Miut (in G 1304),NULL,71
46838,Mentioned on page,3060,3,Khutnes (in G 1304),NULL,71
46838,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46838,Mentioned on page,3052,3,Henutsen (in G 1304),NULL,71
46838,Mentioned on page,3476,3,Setimu (in G 1304),NULL,71
46838,Mentioned on page,3473,3,Iy (in G 1304),NULL,71
46838,Mentioned on page,3054,3,Tjenteti (in G 1304),NULL,71
46838,Mentioned on page,3472,3,User (in G 1304),NULL,71
46838,Mentioned on page,3061,3,Hamehut (in G 1304),NULL,71
46839,Mentioned on page,3034,3,Isi (in G 1304),NULL,71
46839,Mentioned on page,3221,3,Inkhy (in G 1304),NULL,71
46839,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46839,Mentioned on page,3353,3,Niptah (in G 1304),NULL,71
46839,Mentioned on page,3136,3,Hamuka (in G 1304),NULL,71
46839,Mentioned on page,2456,3,Tefnen (G 1304),NULL,71
46839,Mentioned on page,3057,3,Nefer (in G 1304),NULL,71
46840,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46841,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46842,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46843,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46844,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46845,Mentioned on page,528,3,Ikhetneb (G 1206),NULL,71
46845,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46845,Mentioned on page,2285,3,Senenu (in G 1206),NULL,71
46845,Mentioned on page,202,3,Khufu,NULL,71
46845,Mentioned on page,12,3,Akhethetep (in G 1206),NULL,71
46846,Mentioned on page,2328,3,Akhethetep (G 1208),NULL,71
46846,Mentioned on page,2329,3,Akhethetep (G 1204),NULL,71
46846,Mentioned on page,3115,3,Seshseshet (in G 1204),NULL,71
46846,Mentioned on page,3272,3,Khenti (in G 1204),NULL,71
46846,Mentioned on page,2285,3,Senenu (in G 1206),NULL,71
46846,Mentioned on page,12,3,Akhethetep (in G 1206),NULL,71
46846,Mentioned on page,2327,3,Meretites (in G 1208),NULL,71
46846,Mentioned on page,528,3,Ikhetneb (G 1206),NULL,71
46846,Mentioned on page,3116,3,Khufuankh (in G 1204),NULL,71
46846,Mentioned on page,3291,3,Khufudjedef (in G 1204),NULL,71
46846,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46847,Mentioned on page,2054,3,Niuserre,NULL,71
46847,Mentioned on page,528,3,Ikhetneb (G 1206),NULL,71
46847,Mentioned on page,12,3,Akhethetep (in G 1206),NULL,71
46847,Mentioned on page,1729,3,Nefer (G 1207),NULL,71
46847,Mentioned on page,2328,3,Akhethetep (G 1208),NULL,71
46847,Mentioned on page,2329,3,Akhethetep (G 1204),NULL,71
46847,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46847,Mentioned on page,756,3,Khafre,NULL,71
46847,Mentioned on page,2285,3,Senenu (in G 1206),NULL,71
46847,Mentioned on page,230,3,Menkaure,NULL,71
46848,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46848,Mentioned on page,2054,3,Niuserre,NULL,71
46848,Mentioned on page,2333,3,Ankh-haf (G 1234),NULL,71
46848,Mentioned on page,539,3,Werka (G 1309),NULL,71
46849,Mentioned on page,3110,3,Nikaure (in G 1301),NULL,71
46849,Mentioned on page,3064,3,Khufuankh (in G 1304),NULL,71
46849,Mentioned on page,3031,3,Kantef (in G 1301),NULL,71
46849,Mentioned on page,2455,3,Pertim (in G 1304),NULL,71
46849,Mentioned on page,2456,3,Tefnen (G 1304),NULL,71
46849,Mentioned on page,3034,3,Isi (in G 1304),NULL,71
46849,Mentioned on page,537,3,Mernisut (G 1301),NULL,71
46849,Mentioned on page,3032,3,Khenu (in G 1304),NULL,71
46849,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46849,Mentioned on page,3033,3,Ihiemsaf (in G 1304),NULL,71
46849,Mentioned on page,147,3,Kames (in G 1301),NULL,71
46849,Mentioned on page,3030,3,Hathorheknu (in G 1301),NULL,71
46850,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46850,Mentioned on page,230,3,Menkaure,NULL,71
46851,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46852,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46853,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46854,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46855,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46856,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46857,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46858,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46859,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46860,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46860,Mentioned on page,202,3,Khufu,NULL,71
46861,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46862,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
46863,Author,1104,1,George Andrew Reisner,"American, 1867–1942",71
