ID,MediaMasterID,ClassificationID
25422,25017,23
25422,25016,23
25422,24865,23
25422,25483,23
25422,26584,23
25422,25471,23
25422,25473,23
25422,25164,23
25422,24219,23
25422,26832,23
25422,26802,23
25422,25480,23
25422,27186,23
25422,27086,23
25422,24889,23
25422,24869,23
25422,24421,23
25422,25482,23
25422,20468,23
25422,9430,23
25422,9435,23
25422,10214,23
25422,18362,23
25422,10322,23
25422,9433,23
25422,9434,23
25422,9424,23
25423,65914,23
25423,65916,23
25423,65909,23
25423,65907,23
25423,65900,23
25423,65898,23
25423,65893,23
25423,65891,23
25423,65889,23
25423,65884,23
25423,65882,23
25423,65875,23
25423,65873,23
25423,65868,23
25423,65866,23
25423,65864,23
25423,65859,23
25423,65857,23
25423,65908,23
25423,65915,23
25423,65906,23
25423,65901,23
25423,65899,23
25423,65892,23
25423,65890,23
25423,65883,23
25423,65881,23
25423,65876,23
25423,65874,23
25423,65867,23
25423,65865,23
25423,65858,23
25423,65856,23
25423,65912,23
25423,65911,23
25423,65913,23
25423,65910,23
25423,65897,23
25423,65896,23
25423,65895,23
25423,65894,23
25423,65880,23
25423,65879,23
25423,65878,23
25423,65877,23
25423,65863,23
25423,65862,23
25423,65861,23
25423,65860,23
25423,52959,23
25423,26712,23
25423,26762,23
25423,27182,23
25423,27163,23
25423,27199,23
25423,26896,23
25423,26895,23
25423,25077,23
25423,25475,23
25423,25474,23
25423,24223,23
25423,24222,23
25423,24221,23
25423,24423,23
25423,24422,23
25423,25478,23
25423,25477,23
25423,25476,23
25423,27169,23
25423,26758,23
25423,25479,23
25423,25481,23
25423,25472,23
25423,24220,23
25423,26960,23
25423,26526,23
25423,20460,23
25423,27186,23
25423,27086,23
25423,26802,23
25423,26832,23
25423,24889,23
25423,25480,23
25423,25482,23
25423,24421,23
25423,24869,23
25423,26584,23
25423,25473,23
25423,25471,23
25423,25164,23
25423,24219,23
25423,20468,23
25423,26771,23
25423,26723,23
25423,27154,23
25423,25483,23
25423,26906,23
25423,26920,23
25423,25082,23
25423,25016,23
25423,24865,23
25423,25017,23
25423,9435,23
25423,9430,23
25423,10214,23
25423,18362,23
25423,10322,23
25423,9434,23
25423,9433,23
25423,9424,23
25423,65904,23
25423,65903,23
25423,65902,23
25423,65905,23
25423,65888,23
25423,65887,23
25423,65886,23
25423,65885,23
25423,65872,23
25423,65871,23
25423,65870,23
25423,65869,23
25424,25472,23
25424,26526,23
25424,26960,23
25424,27163,23
25424,27182,23
25424,27199,23
25424,26712,23
25424,26762,23
25424,25474,23
25424,25475,23
25424,26895,23
25424,26896,23
25424,25479,23
25424,25481,23
25424,27169,23
25424,26758,23
25424,24220,23
25424,20460,23
25424,25077,23
25424,24221,23
25424,24222,23
25424,24223,23
25424,24422,23
25424,24423,23
25424,25476,23
25424,25477,23
25424,25478,23
25424,65856,23
25424,65858,23
25424,65865,23
25424,65867,23
25424,65874,23
25424,65876,23
25424,65881,23
25424,65883,23
25424,65890,23
25424,65892,23
25424,65899,23
25424,65901,23
25424,65906,23
25424,65908,23
25424,65915,23
25424,65857,23
25424,65859,23
25424,65864,23
25424,65866,23
25424,65868,23
25424,65873,23
25424,65875,23
25424,65882,23
25424,65884,23
25424,65889,23
25424,65891,23
25424,65893,23
25424,65898,23
25424,65900,23
25424,65907,23
25424,65909,23
25424,65914,23
25424,65916,23
25424,65869,23
25424,65870,23
25424,65871,23
25424,65872,23
25424,65885,23
25424,65886,23
25424,65887,23
25424,65888,23
25424,65902,23
25424,65903,23
25424,65904,23
25424,65905,23
25424,65860,23
25424,65861,23
25424,65862,23
25424,65863,23
25424,65877,23
25424,65878,23
25424,65879,23
25424,65880,23
25424,65894,23
25424,65895,23
25424,65896,23
25424,65897,23
25424,65910,23
25424,65911,23
25424,65912,23
25424,65913,23
25424,52959,23
25424,20468,23
25424,25471,23
25424,25473,23
25424,25164,23
25424,24219,23
25424,26584,23
25424,9430,23
25424,9435,23
25424,18362,23
25424,10214,23
25424,10322,23
25424,26906,23
25424,26920,23
25424,25082,23
25424,27154,23
25424,26723,23
25424,26771,23
25424,25483,23
25424,25016,23
25424,25017,23
25424,24865,23
25424,26802,23
25424,26832,23
25424,27086,23
25424,27186,23
25424,24421,23
25424,24869,23
25424,24889,23
25424,25480,23
25424,25482,23
25424,9424,23
25424,9433,23
25424,9434,23
25425,26252,95
25425,28226,95
25437,10004,34
25437,27969,34
25437,27965,34
25438,28075,34
25439,28073,34
25440,28077,34
25441,28204,34
25443,28061,34
25444,20384,34
25444,20383,34
25444,28058,34
25444,10629,34
25446,28036,34
25447,28053,34
25448,20382,34
25448,20381,34
25448,20380,34
25449,27962,34
25450,27977,34
25450,10258,34
25452,27962,34
25453,27966,34
25453,27968,34
25453,10636,34
25455,20383,34
25455,20384,34
25455,28043,34
25456,28047,34
25456,28054,34
25457,20381,34
25457,20382,34
25457,20380,34
25458,9979,34
25458,10633,34
25458,28035,34
25458,28085,34
25459,27977,34
25459,10258,34
25460,28169,34
25461,28088,34
25461,28041,34
25461,10632,34
25461,9980,34
25462,20383,34
25462,20384,34
25463,28042,34
25463,27974,34
25463,10226,34
25463,10635,34
25463,27971,34
25464,28061,34
25465,24727,34
25467,24727,34
25468,24727,34
25470,24727,34
25471,24727,34
25471,52994,34
25471,52997,34
25472,28087,34
25473,24732,34
25474,24727,34
25475,28072,34
25476,20384,34
25476,20383,34
25476,28083,34
25478,27309,34
25478,10286,34
25479,28071,34
25480,28062,34
25483,28202,34
25486,28105,34
25487,24729,34
25489,26390,18
25489,26351,18
25489,26396,18
25489,51913,18
25489,51870,18
25489,28215,18
25489,53098,18
25489,51894,18
25489,53121,18
25489,51872,18
25489,51873,18
25489,51889,18
25489,51891,18
25489,53101,18
25489,51915,18
25489,26350,18
25489,26389,18
25489,20226,18
25489,9469,18
25491,27908,18
25491,24757,18
25491,20395,18
25492,26395,18
25492,26362,18
25492,28739,18
25492,26399,18
25492,51911,18
25492,51859,18
25492,51861,18
25492,51834,18
25492,51833,18
25492,51841,18
25492,53092,18
25492,53093,18
25492,53094,18
25492,51839,18
25492,53320,18
25492,51897,18
25492,27340,18
25492,26384,18
25492,10316,18
25493,26398,18
25493,27341,18
25493,26387,18
25493,24451,18
25493,28740,18
25493,51841,18
25493,51892,18
25493,51833,18
25493,51847,18
25493,51849,18
25493,51863,18
25493,51852,18
25493,51909,18
25493,53090,18
25493,53091,18
25493,26380,18
25493,24452,18
25494,24604,18
25494,26377,18
25494,26360,18
25494,26361,18
25494,28723,18
25494,51901,18
25494,51903,18
25494,51928,18
25494,53089,18
25494,53088,18
25494,51934,18
25494,51936,18
25494,51833,18
25494,53085,18
25494,53086,18
25494,53087,18
25494,51905,18
25494,51841,18
25494,51874,18
25494,51899,18
25494,51932,18
25494,28724,18
25494,28725,18
25494,28743,18
25494,24751,18
25494,26393,18
25494,26359,18
25494,26373,18
25495,28230,34
25495,9981,34
25496,27343,18
25496,26385,18
25496,28738,18
25496,26397,18
25496,26379,18
25497,27461,18
25497,27520,18
25497,27457,18
25497,10285,18
25497,27519,18
25497,20395,18
25497,27530,18
25497,27531,18
25497,24757,18
25498,51877,18
25498,51843,18
25498,26351,18
25498,26401,18
25498,26381,18
25498,26383,18
25498,51835,18
25498,51837,18
25498,53119,18
25498,53120,18
25498,53100,18
25498,51865,18
25498,51880,18
25498,51883,18
25498,26402,18
25498,26403,18
25498,27339,18
25498,26400,18
25498,26350,18
25498,24755,18
25498,20226,18
25498,9469,18
25499,52373,18
25499,28223,18
25499,53318,18
25499,53319,18
25499,52372,18
25499,52188,18
25499,28742,18
25499,28222,18
25499,20376,18
25501,28746,18
25501,27337,18
25501,80641,18
25501,26386,18
25501,26372,18
25501,24748,18
25501,26382,18
25501,80642,18
25501,80643,18
25501,80644,18
25501,80640,18
25501,80634,18
25502,26382,18
25502,26359,18
25502,24749,18
25502,26372,18
25502,26386,18
25502,27338,18
25502,10504,18
25502,51866,18
25502,28746,18
25502,53096,18
25502,51887,18
25502,26360,18
25502,26361,18
25502,53095,18
25502,51938,18
25502,51868,18
25502,53097,18
25503,51895,18
25503,26345,18
25503,26346,18
25503,51921,18
25503,51885,18
25503,51919,18
25503,28721,18
25503,26392,18
25503,53118,18
25503,51916,18
25503,51917,18
25503,26371,18
25503,26370,18
25503,28745,18
25506,24728,34
25509,24761,79
25509,26245,79
25511,26251,110
25513,26251,109
25515,26251,109
25516,26251,109
25520,28132,34
25520,28143,34
25521,28068,34
25521,28121,34
25525,28070,34
25525,20384,34
25525,20383,34
25526,28064,34
25529,28206,34
25530,28077,34
25531,28142,34
25531,20383,34
25531,28122,34
25531,20384,34
25532,24730,34
25532,28109,34
25533,24743,18
25533,51951,18
25533,24741,18
25533,24742,18
25533,24744,18
25534,24730,34
25534,28092,34
25535,28206,34
25536,28120,34
25537,20392,38
25540,20392,38
25542,20392,38
25542,27723,38
25542,27738,38
25543,24730,34
25544,28112,34
25545,24729,34
25547,20380,34
25547,20382,34
25547,20381,34
25548,20387,34
25549,20378,30
25549,20377,30
25551,20377,30
25551,20378,30
25552,20380,34
25552,28181,34
25552,20390,34
25552,20382,34
25552,20381,34
25553,28040,34
25554,20377,30
25554,20378,30
25555,28191,34
25555,24735,34
25556,20387,34
25557,27961,34
25560,24729,34
25560,28198,34
25561,52997,34
25561,52996,34
25561,28056,34
25561,20384,34
25561,20383,34
25562,27961,34
25564,26519,34
25565,28197,34
25565,24735,34
25565,28196,34
25566,27302,34
25566,10628,34
25567,28036,34
25568,28038,34
25568,10005,34
25569,28036,34
25570,20388,79
25571,28044,34
25573,27964,34
25573,27967,34
25573,20384,34
25573,20383,34
25573,10003,34
25574,20388,80
25575,10006,34
25575,28039,34
25576,28052,34
25577,20388,79
25578,28049,34
25579,20388,79
25580,20381,34
25580,20382,34
25580,28179,34
25580,20380,34
25581,20388,79
25582,28037,34
25583,20388,79
25585,20388,95
25586,28052,34
25587,27301,34
25589,24607,87
25589,27311,87
25590,10628,34
25590,20383,34
25590,27302,34
25590,20384,34
25591,20388,79
25592,10629,34
25592,28058,34
25592,20384,34
25592,20383,34
25594,28054,34
25595,51810,18
25596,20388,95
25598,28065,34
25599,20388,95
25601,28049,34
25602,20388,79
25604,20388,95
25606,20388,79
25607,28089,34
25608,24735,34
25609,20388,95
25610,20388,79
25611,24734,34
25612,20388,102
25614,20388,95
25615,28190,34
25615,24735,34
25616,24734,34
25617,20388,95
25618,24727,34
25620,24731,34
25620,28176,34
25622,24761,79
25622,26245,79
25623,24761,79
25623,26245,79
25624,26245,79
25624,24761,79
25625,28194,34
25626,27317,84
25626,26245,84
25626,24761,84
25627,24761,80
25627,26245,80
25628,28194,34
25629,20397,34
25629,27700,34
25629,27924,34
25630,20396,34
25630,27717,34
25630,27931,34
25630,27708,34
25630,27702,34
25630,10277,34
25633,24610,34
25634,28162,34
25636,20380,34
25636,20382,34
25636,20381,34
25637,20388,95
25639,20388,95
25640,28194,34
25641,10004,34
25641,27965,34
25641,27969,34
25642,20388,95
25643,27963,34
25643,27970,34
25644,24731,34
25646,26522,34
25647,28192,34
25648,28156,34
25648,20385,34
25649,28044,34
25650,28038,34
25650,10005,34
25651,9462,18
25651,9460,18
25651,24437,18
25651,24469,18
25651,24471,18
25651,24476,18
25651,24478,18
25651,26364,18
25651,24710,18
25651,20248,18
25651,20249,18
25651,20251,18
25651,24432,18
25651,24433,18
25651,24464,18
25651,24465,18
25651,24466,18
25651,24467,18
25651,24480,18
25651,24481,18
25651,24482,18
25651,24483,18
25651,9461,18
25651,9463,18
25651,52173,18
25651,24708,18
25651,24709,18
25651,24441,18
25651,24472,18
25651,24473,18
25651,24474,18
25651,24475,18
25651,24438,18
25651,24439,18
25651,24440,18
25651,52915,18
25651,24436,18
25651,24434,18
25651,24468,18
25651,24470,18
25651,24477,18
25651,24479,18
25651,24484,18
25651,51765,18
25651,51940,18
25651,52928,18
25652,24502,18
25652,24504,18
25652,24509,18
25652,24511,18
25652,24513,18
25652,24434,18
25652,24436,18
25652,26367,18
25652,24440,18
25652,24439,18
25652,24438,18
25652,24505,18
25652,24506,18
25652,24507,18
25652,24508,18
25652,24441,18
25652,10100,18
25652,20247,18
25652,9463,18
25652,9461,18
25652,17697,18
25652,24499,18
25652,24500,18
25652,24514,18
25652,24515,18
25652,24516,18
25652,24433,18
25652,24432,18
25652,24697,18
25652,20251,18
25652,10131,18
25652,26368,18
25652,24501,18
25652,24503,18
25652,24510,18
25652,24512,18
25652,24437,18
25652,9460,18
25652,9462,18
25652,17607,18
25652,17605,18
25652,17606,18
25652,75722,18
25652,81872,18
25653,24594,18
25653,24596,18
25653,24601,18
25653,26348,18
25653,24597,18
25653,24598,18
25653,24599,18
25653,24532,18
25653,9468,18
25653,9464,18
25653,10102,18
25653,53193,18
25653,26347,18
25653,24593,18
25653,24595,18
25653,53189,18
25653,53293,18
25653,53294,18
25654,26349,18
25654,24577,18
25654,24579,18
25654,24586,18
25654,24588,18
25654,23634,18
25654,23641,18
25654,53064,18
25654,53066,18
25654,24575,18
25654,24589,18
25654,24590,18
25654,24591,18
25654,24592,18
25654,23636,18
25654,23637,18
25654,23638,18
25654,23639,18
25654,51742,18
25654,51744,18
25654,51710,18
25654,51712,18
25654,51717,18
25654,53196,18
25654,52923,18
25654,28735,18
25654,28736,18
25654,28737,18
25654,51708,18
25654,51721,18
25654,51725,18
25654,53195,18
25654,51740,18
25654,52172,18
25654,51709,18
25654,51711,18
25654,53197,18
25654,53108,18
25654,53065,18
25654,53067,18
25654,53068,18
25654,53069,18
25654,53070,18
25654,53301,18
25654,51713,18
25654,51714,18
25654,51746,18
25654,24580,18
25654,24581,18
25654,24582,18
25654,24583,18
25654,24584,18
25654,24576,18
25654,24578,18
25654,24585,18
25654,24587,18
25654,23633,18
25654,23635,18
25654,23640,18
25657,24731,34
25660,24729,34
25661,20386,34
25662,10508,103
25662,23642,103
25662,20140,103
25663,23642,79
25663,10508,79
25663,20140,79
25664,20140,79
25664,23642,79
25664,10508,79
25665,20140,79
25665,10508,79
25665,23642,79
25666,10508,79
25666,23642,79
25666,20140,79
25667,20140,79
25667,10508,79
25667,23642,79
25668,23642,79
25668,10508,79
25668,20140,79
25669,20140,79
25669,10508,79
25669,23642,79
25670,20382,34
25670,20381,34
25670,20380,34
25671,24727,34
25672,20386,34
25673,24731,34
25674,24731,34
25675,28136,34
25675,28138,34
25675,10654,34
25676,20386,34
25676,28091,34
25677,24727,34
25678,20387,34
25680,20386,34
25683,20140,79
25683,23642,79
25683,10508,79
25684,10508,79
25684,23642,79
25684,20140,79
25685,20140,79
25685,23642,79
25685,10508,79
25686,10508,79
25686,23642,79
25686,20140,79
25687,20140,79
25687,23642,79
25687,10508,79
25688,10508,95
25688,23642,95
25689,28057,34
25689,28059,34
25690,26522,34
25691,28054,34
25692,27986,34
25692,10652,34
25693,10634,34
25693,27972,34
25693,27976,34
25696,28154,34
25697,28152,34
25702,26520,34
25703,20385,34
25705,28187,34
25706,28193,34
25707,28200,34
25707,20385,34
25709,27979,34
25710,28045,34
25710,10631,34
25711,28053,34
25712,28052,34
25714,26518,34
25714,28051,34
25715,24732,34
25716,24727,34
25718,24732,34
25721,20386,34
25724,24229,18
25724,24230,18
25724,24231,18
25724,24232,18
25724,24233,18
25724,24331,18
25724,24332,18
25724,24333,18
25724,23661,18
25724,23662,18
25724,26135,18
25724,26136,18
25724,24346,18
25724,24397,18
25724,24398,18
25724,24399,18
25724,24400,18
25724,24463,18
25724,25700,18
25724,25702,18
25724,23651,18
25724,23658,18
25724,23660,18
25724,24460,18
25724,24462,18
25724,24342,18
25724,24344,18
25724,24394,18
25724,24396,18
25724,24401,18
25724,24403,18
25724,26134,18
25724,24226,18
25724,24262,18
25724,24335,18
25724,24337,18
25724,26325,18
25724,10446,18
25724,10130,18
25724,11324,18
25724,17610,18
25724,17619,18
25724,17609,18
25724,17632,18
25724,17611,18
25724,17612,18
25724,17647,18
25724,24338,18
25724,24339,18
25724,24340,18
25724,24341,18
25724,52927,18
25724,52914,18
25724,23653,18
25724,23654,18
25724,23655,18
25724,23656,18
25724,20848,18
25724,24407,18
25724,24408,18
25724,24456,18
25724,24457,18
25724,24458,18
25724,24405,18
25724,24406,18
25724,24388,18
25724,24389,18
25724,23652,18
25724,23657,18
25724,23659,18
25724,24343,18
25724,24345,18
25724,24395,18
25724,24402,18
25724,24404,18
25724,24459,18
25724,24461,18
25724,25697,18
25724,24334,18
25724,24336,18
25724,24225,18
25724,24227,18
25724,26324,18
25724,26326,18
25724,20149,18
25724,20151,18
25724,20156,18
25724,20158,18
25724,20167,18
25724,20172,18
25724,20174,18
25724,20176,18
25724,20181,18
25724,20190,18
25724,53274,18
25724,53290,18
25724,51684,18
25724,20150,18
25724,20157,18
25724,20159,18
25724,20173,18
25724,20175,18
25724,20189,18
25724,51682,18
25724,51683,18
25724,52886,18
25724,52900,18
25724,20144,18
25724,20145,18
25724,20160,18
25724,20161,18
25724,20162,18
25724,20163,18
25724,20177,18
25724,20178,18
25724,20179,18
25724,20180,18
25724,20136,18
25724,20137,18
25724,20138,18
25724,20152,18
25724,20168,18
25724,20169,18
25724,20170,18
25724,20171,18
25724,20185,18
25724,20187,18
25724,20188,18
25727,10288,34
25727,28103,34
25728,27970,34
25728,27963,34
25729,28134,34
25729,28138,34
25732,24728,34
25734,20387,34
25736,24728,34
25736,28084,34
25737,24727,34
25737,20389,34
25740,20393,34
25740,27696,34
25743,24727,34
25744,28203,34
25745,24731,34
25746,28081,34
25748,28229,79
25748,26246,79
25749,26256,84
25749,27317,84
25750,28227,34
25751,28229,79
25751,26246,79
25752,26246,79
25752,28229,79
25753,20388,79
25754,26246,79
25754,28229,79
25755,26246,79
25755,28229,79
25757,28229,79
25757,26246,79
25758,27983,34
25759,28121,34
25759,28068,34
25761,28045,34
25761,10631,34
25762,27311,34
25764,28037,34
25765,28166,34
25765,27571,34
25765,27570,34
25765,24728,34
25767,10007,34
25767,28050,34
25769,28051,34
25769,28047,34
25771,10629,34
25771,28058,34
25772,28038,34
25772,10005,34
25773,28046,34
25774,20384,34
25774,26518,34
25774,20383,34
25774,28051,34
25776,28157,34
25777,28055,34
25778,28192,34
25780,26256,109
25781,28160,34
25782,28170,34
25785,27987,34
25786,20380,34
25786,20382,34
25786,20381,34
25789,24728,34
25791,20381,34
25791,20382,34
25791,28178,34
25791,20380,34
25792,20218,79
25793,20218,79
25794,24734,34
25795,27314,34
25795,27313,34
25796,27314,34
25796,27313,34
25797,53019,23
25797,52227,23
25798,52228,121
25798,53020,121
25798,24737,121
25801,26247,84
25802,20218,79
25803,26247,84
25804,20218,79
25806,20218,79
25807,24747,84
25807,11348,84
25807,11349,84
25807,11345,84
25807,11346,84
25807,11347,84
25807,27312,84
25808,20218,79
25809,20218,79
25810,26247,79
25811,20218,79
25812,26247,79
25813,26245,95
25813,24761,95
25815,20218,79
25816,26247,109
25817,26247,30
25818,20218,79
25819,26196,79
25819,28227,79
25820,24734,34
25821,24734,34
25822,24734,34
25823,24734,34
25824,26251,95
25826,26251,95
25828,26251,95
25831,28227,79
25832,28227,79
25833,28227,84
25833,27317,84
25833,26196,84
25834,28225,79
25834,26248,79
25834,24761,79
25837,24761,79
25837,26248,79
25838,24728,34
25839,28229,102
25839,26246,102
25840,24734,34
25842,10628,34
25842,27302,34
25843,28062,34
25844,24734,34
25845,20388,95
25846,20388,95
25848,24735,34
25849,28187,34
25850,24734,34
25851,24727,34
25852,24735,34
25856,20383,34
25856,28061,34
25856,20384,34
25857,10630,34
25857,28048,34
25859,27313,34
25859,27314,34
25860,24728,34
25873,28100,34
25873,28101,34
25874,24730,34
25874,28111,34
25876,28095,34
25877,28097,34
25877,28093,34
25878,24731,34
25879,20386,34
25880,24728,34
25882,28188,34
25882,24729,34
25884,20386,34
25885,24728,34
25886,24728,34
25888,28181,34
25888,20382,34
25888,20381,34
25888,20390,34
25888,20380,34
25889,28180,34
25889,20380,34
25889,20381,34
25889,20382,34
25890,27898,34
25890,20385,34
25893,20384,34
25893,20383,34
25893,28182,34
25895,24728,34
25897,20387,34
25898,24728,34
25901,28147,34
25901,20385,34
25902,24730,34
25902,28096,34
25902,24608,34
25904,28151,34
25904,20385,34
25905,27570,34
25905,20385,34
25905,28164,34
25905,27571,34
25906,28161,34
25907,28189,34
25907,24735,34
25908,24730,34
25908,28115,34
25909,27960,34
25910,20380,34
25910,20382,34
25910,20381,34
25911,20385,34
25911,28150,34
25912,20380,34
25912,20381,34
25912,20382,34
25913,27984,34
25915,26517,34
25917,28195,34
25918,28163,34
25918,20385,34
25920,26521,34
25920,28063,34
25920,10637,34
25920,10260,34
25921,20384,34
25921,20383,34
25921,52997,34
25921,26517,34
25921,52995,34
25923,9979,34
25923,10633,34
25923,28085,34
25923,28035,34
25924,24728,34
25925,28094,34
25925,20386,34
25930,10008,34
25930,28082,34
25931,28204,34
25932,28084,34
25935,24761,79
25935,26248,79
25935,28225,79
25952,20387,34
25953,24729,34
25955,24729,34
25956,20378,30
25956,20377,30
25956,26344,30
25957,20377,30
25957,20378,30
25957,26344,30
25958,24832,18
25958,24833,18
25958,24834,18
25960,20392,38
25961,20217,38
25961,20216,38
25961,17614,38
25962,20392,38
25963,20392,38
25965,26356,132
25965,24609,132
25965,52108,132
25965,52311,132
25965,26355,132
25966,24609,132
25966,26356,132
25966,52108,132
25966,52311,132
25966,26355,132
25967,20215,38
25967,20214,38
25968,20216,38
25968,20217,38
25968,17614,38
25969,26355,87
25969,24746,87
25969,52108,87
25969,26356,87
25969,52111,87
25969,52311,87
25969,24609,87
25970,24609,132
25970,52311,132
25970,26356,132
25970,52108,132
25970,26355,132
25971,26355,132
25971,52108,132
25971,26356,132
25971,52311,132
25971,24609,132
25972,26355,132
25972,52311,132
25972,52108,132
25972,24609,132
25972,26356,132
25973,26355,132
25973,52311,132
25973,52108,132
25973,26356,132
25973,24609,132
25977,20380,34
25977,20382,34
25977,20381,34
25980,20387,34
25981,28099,34
25981,24730,34
25981,10287,34
25984,28195,34
25985,28078,34
25986,28060,34
25986,24731,34
25989,28087,34
25995,28202,34
26002,28126,34
26002,28199,34
26026,28080,34
26043,28195,34
26050,20140,79
26050,10508,79
26050,23642,79
26051,20140,79
26051,10508,79
26051,23642,79
26053,24830,23
26053,10341,23
26056,28114,34
26057,28098,34
26058,28119,34
26058,24730,34
26062,20386,34
26063,20386,34
26064,28118,34
26072,24730,34
26072,28111,34
26074,20381,34
26074,20382,34
26074,20380,34
26075,24364,38
26075,24365,38
26076,20381,34
26076,20382,34
26076,20380,34
26076,52997,34
26076,52993,34
26077,24831,34
26077,26182,34
26078,20382,34
26078,20381,34
26078,20380,34
26079,20377,30
26079,20378,30
26080,28209,34
26081,26258,79
26083,20218,79
26085,20218,79
26086,20218,79
26087,28145,34
26089,20385,34
26089,28149,34
26089,52997,34
26089,52992,34
26090,27972,34
26090,27976,34
26090,10634,34
26091,24727,34
26092,26252,79
26092,28226,79
26093,24731,34
26095,20388,79
26096,24734,34
26097,27981,34
26099,20388,79
26100,20388,79
26102,20385,34
26102,28168,34
26105,27313,34
26105,27314,34
26106,24728,34
26107,26519,34
26107,20383,34
26107,20384,34
26108,24734,34
26109,20388,79
26110,28173,34
26111,20388,79
26112,28040,34
26113,28165,34
26113,20385,34
26115,24734,34
26116,20388,102
26117,20385,34
26117,28146,34
26118,20388,95
26119,28159,34
26120,20388,95
26121,20388,79
26125,26245,79
26125,24761,79
26126,20218,103
26127,24761,79
26127,26245,79
26128,26245,79
26128,24761,79
26129,20218,80
26130,24761,79
26130,26245,79
26131,27317,84
26131,26256,84
26133,26246,102
26133,28229,102
26136,28221,84
26137,24761,95
26137,26245,95
26137,28226,95
26137,26252,95
26137,26248,95
26138,28227,79
26139,26246,79
26139,28229,79
26140,26245,79
26140,24761,79
26141,26245,84
26141,24761,84
26141,27317,84
26142,24761,79
26142,26248,79
26143,20218,103
26144,24761,80
26144,26245,80
26145,26245,80
26145,24761,80
26146,26246,79
26146,28229,79
26147,28229,79
26147,26246,79
26149,26246,79
26149,28229,79
26150,26255,104
26151,20218,79
26152,26249,79
26154,26249,79
26155,20218,79
26156,26249,79
26160,26256,109
26161,20218,79
26162,20218,79
26163,20218,79
26164,26255,103
26164,28228,103
26165,27315,79
26165,26250,79
26166,24761,95
26166,26245,95
26166,26248,95
26167,20218,79
26168,26250,95
26168,27315,95
26169,20218,79
26170,26250,79
26170,27315,79
26171,20218,79
26172,26256,109
26172,24039,109
26172,24040,109
26176,20218,79
26177,26250,79
26177,27315,79
26178,20218,79
26179,26250,79
26179,27315,79
26180,27315,79
26180,26250,79
26219,28081,34
26220,24729,34
26232,26253,84
26232,27310,84
26232,27317,84
26233,27310,79
26233,26253,79
26234,27310,79
26234,26253,79
26236,27310,79
26236,26253,79
26237,28227,84
26237,26196,84
26240,27317,84
26240,26196,84
26241,26259,79
26241,28228,79
26242,28186,34
26242,24735,34
26244,10004,34
26244,27965,34
26244,27969,34
26245,26251,109
26247,26251,95
26250,24732,34
26251,28171,34
26251,20385,34
26252,20387,34
26253,20387,34
26256,20385,34
26256,28153,34
26258,28046,34
26260,20386,34
26264,24728,34
26265,24734,34
26268,28167,34
26269,24727,34
26270,28050,34
26270,10007,34
26271,24734,34
26272,28125,34
26272,28134,34
26273,28174,34
26274,27313,34
26274,27314,34
26275,27301,34
26278,28073,34
26279,24727,34
26280,27313,34
26280,27314,34
26281,28057,34
26281,28059,34
26287,24728,34
26289,24728,34
26291,24728,34
26296,24728,34
26297,28157,34
26298,24728,34
26306,28079,34
26307,28108,34
26309,28225,95
26309,26248,95
26309,24761,95
26310,28107,34
26312,27316,79
26312,26244,79
26315,27316,79
26315,26244,79
26316,26244,79
26316,27316,79
26318,24729,34
26319,27316,79
26319,26244,79
26320,26246,79
26320,28229,79
26321,24729,34
26322,26246,79
26322,28229,79
26323,24729,34
26324,26246,79
26324,28229,79
26325,24729,34
26326,28229,79
26326,26246,79
26327,24729,34
26328,26246,79
26328,28229,79
26329,24729,34
26330,26246,79
26330,28229,79
26332,28175,34
26333,24727,34
26335,24729,34
26335,28198,34
26337,27985,34
26341,20381,34
26341,20382,34
26341,20380,34
26347,28088,34
26347,28041,34
26347,10632,34
26347,9980,34
26349,24727,34
26350,24730,34
26351,24728,34
26374,10651,34
26374,28148,34
26375,28113,34
26376,28185,34
26376,20386,34
26377,20385,34
26377,28144,34
26378,20380,34
26378,20381,34
26378,20382,34
26378,28177,34
26382,20386,34
26384,28226,95
26384,26252,95
26387,20218,102
26388,20218,95
26389,26258,102
26390,26321,18
26390,26322,18
26390,26323,18
26390,24410,18
26390,24392,18
26390,53060,18
26390,53295,18
26390,53296,18
26390,24409,18
26390,24411,18
26390,24393,18
26390,24390,18
26390,24391,18
26390,51771,18
26390,53099,18
26390,53300,18
26391,24745,18
26391,20379,18
26391,24640,18
26391,51768,18
26391,51753,18
26391,51738,18
26391,24634,18
26391,24628,18
26391,10076,18
26394,20392,38
26396,24224,109
26397,24224,109
26398,24224,109
26400,52374,30
26400,53317,30
26406,20386,34
26421,25466,18
26421,27239,18
26421,26786,18
26421,24898,18
26421,24866,18
26421,26418,18
26421,26659,18
26421,24894,18
26421,25039,18
26421,25508,18
26421,27069,18
26421,24870,18
26421,24897,18
26421,53187,18
26422,27151,18
26422,25113,18
26422,26542,18
26422,26576,18
26422,26667,18
26422,25074,18
26422,26461,18
26422,26562,18
26422,26581,18
26422,27146,18
26422,26661,18
26422,26677,18
26422,26768,18
26422,26634,18
26422,26916,18
26422,25112,18
26422,25114,18
26422,25067,18
26422,26787,18
26422,26870,18
26422,26603,18
26422,26923,18
26422,27218,18
26423,51833,92
26423,53152,92
26423,52323,92
26423,51841,92
26423,26654,92
26424,25083,18
