ID,GeoCodeID,GeoCode,Region,City,ClassificationID
5650,1,Place Depicted,Western Cemetery,Giza,139
5668,1,Place Depicted,Eastern Cemetery,Giza,139
55872,2,Findspot,NULL,Giza,5
55922,2,Findspot,NULL,Giza,5
55940,2,Findspot,NULL,Giza,5
55990,2,Findspot,NULL,Giza,5
56029,2,Findspot,NULL,Giza,5
56079,2,Findspot,NULL,Giza,5
56097,2,Findspot,NULL,Giza,5
56147,2,Findspot,NULL,Giza,5
56165,2,Findspot,NULL,Giza,5
56215,2,Findspot,NULL,Giza,5
56233,2,Findspot,NULL,Giza,5
56272,2,Findspot,NULL,Giza,5
56283,2,Findspot,NULL,Giza,5
56322,2,Findspot,NULL,Giza,5
56340,2,Findspot,NULL,Giza,5
5736,2,Findspot,Eastern Cemetery,Giza,53
5943,2,Findspot,Eastern Cemetery,Giza,53
10262,2,Findspot,Eastern Cemetery,Giza,53
18354,2,Findspot,Western Cemetery,Giza,53
18997,2,Findspot,Eastern Cemetery,Giza,53
20576,2,Findspot,Eastern Cemetery,Giza,53
21337,2,Findspot,Eastern Cemetery,Giza,53
21719,2,Findspot,Eastern Cemetery,Giza,53
15010,2,Findspot,Eastern Cemetery,Giza,88
15078,2,Findspot,Eastern Cemetery,Giza,88
10212,2,Findspot,Eastern Cemetery,Giza,57
17993,2,Findspot,Western Cemetery,Giza,57
5786,2,Findspot,Eastern Cemetery,Giza,58
6361,2,Findspot,Eastern Cemetery,Giza,58
6518,2,Findspot,Eastern Cemetery,Giza,58
8076,2,Findspot,Eastern Cemetery,Giza,58
8126,2,Findspot,Eastern Cemetery,Giza,58
8301,2,Findspot,Eastern Cemetery,Giza,58
8390,2,Findspot,Eastern Cemetery,Giza,58
7004,2,Findspot,Eastern Cemetery,Giza,88
7054,2,Findspot,Eastern Cemetery,Giza,88
7454,2,Findspot,Eastern Cemetery,Giza,88
8058,2,Findspot,Eastern Cemetery,Giza,88
24927,2,Findspot,Western Cemetery,Giza,34
24945,2,Findspot,Western Cemetery,Giza,34
25052,2,Findspot,Western Cemetery,Giza,34
25063,2,Findspot,Western Cemetery,Giza,34
25081,2,Findspot,Western Cemetery,Giza,34
25131,2,Findspot,Eastern Cemetery,Giza,34
25170,2,Findspot,Menkaure Pyramid Complex,Giza,34
25395,2,Findspot,NULL,Giza,34
25413,2,Findspot,NULL,Giza,34
25463,2,Findspot,NULL,Giza,34
25481,2,Findspot,NULL,Giza,34
25520,2,Findspot,NULL,Giza,34
25531,2,Findspot,NULL,Giza,34
25638,2,Findspot,NULL,Giza,34
25656,2,Findspot,NULL,Giza,34
25706,2,Findspot,NULL,Giza,34
25774,2,Findspot,NULL,Giza,34
25863,2,Findspot,NULL,Giza,34
25931,2,Findspot,NULL,Giza,34
25949,2,Findspot,NULL,Giza,34
25988,2,Findspot,NULL,Giza,34
25999,2,Findspot,NULL,Giza,34
26017,2,Findspot,NULL,Giza,34
26056,2,Findspot,NULL,Giza,34
23541,2,Findspot,Western Cemetery,Giza,83
23609,2,Findspot,Western Cemetery,Giza,83
23659,2,Findspot,Western Cemetery,Giza,83
23727,2,Findspot,Western Cemetery,Giza,83
23852,2,Findspot,Western Cemetery,Giza,83
23941,2,Findspot,Western Cemetery,Giza,83
24184,2,Findspot,Western Cemetery,Giza,83
55611,2,Findspot,NULL,Giza,83
55629,2,Findspot,NULL,Giza,83
53046,2,Findspot,NULL,Giza,34
54343,2,Findspot,NULL,Giza,34
54361,2,Findspot,NULL,Giza,34
54400,2,Findspot,NULL,Giza,34
54761,2,Findspot,NULL,Giza,34
54811,2,Findspot,NULL,Giza,34
17275,2,Findspot,Western Cemetery,Giza,34
17293,2,Findspot,Western Cemetery,Giza,34
17400,2,Findspot,Western Cemetery,Giza,34
17407,2,Findspot,Western Cemetery,Giza,34
17468,2,Findspot,Western Cemetery,Giza,34
26181,2,Findspot,NULL,Giza,34
26249,2,Findspot,NULL,Giza,34
26274,2,Findspot,Menkaure Pyramid Complex,Giza,34
26342,2,Findspot,NULL,Giza,34
26356,2,Findspot,NULL,Giza,34
26367,2,Findspot,NULL,Giza,34
26560,2,Findspot,Western Cemetery,Giza,34
26567,2,Findspot,Western Cemetery,Giza,34
26635,2,Findspot,Western Cemetery,Giza,34
26649,2,Findspot,Western Cemetery,Giza,34
26742,2,Findspot,Western Cemetery,Giza,34
26849,2,Findspot,NULL,Giza,34
45076,2,Findspot,Western Cemetery,Giza,34
45487,2,Findspot,G I-South Cemetery,Giza,34
45501,2,Findspot,G I-South Cemetery,Giza,34
14042,2,Findspot,Eastern Cemetery,Giza,84
16114,2,Findspot,Eastern Cemetery,Giza,84
16314,2,Findspot,Western Cemetery,Giza,84
17893,2,Findspot,Eastern Cemetery,Giza,84
18493,2,Findspot,Eastern Cemetery,Giza,84
52771,2,Findspot,NULL,Giza,84
5661,1,Place Depicted,Eastern Cemetery,Giza,139
55915,2,Findspot,NULL,Giza,5
55929,2,Findspot,NULL,Giza,5
55954,2,Findspot,NULL,Giza,5
56022,2,Findspot,NULL,Giza,5
56040,2,Findspot,NULL,Giza,5
56047,2,Findspot,NULL,Giza,5
56115,2,Findspot,NULL,Giza,5
56129,2,Findspot,NULL,Giza,5
56154,2,Findspot,NULL,Giza,5
56222,2,Findspot,NULL,Giza,5
56240,2,Findspot,NULL,Giza,5
56247,2,Findspot,NULL,Giza,5
56308,2,Findspot,NULL,Giza,5
56315,2,Findspot,NULL,Giza,5
56333,2,Findspot,NULL,Giza,5
6836,2,Findspot,Eastern Cemetery,Giza,53
6929,2,Findspot,Eastern Cemetery,Giza,53
7733,2,Findspot,Eastern Cemetery,Giza,53
8001,2,Findspot,Eastern Cemetery,Giza,53
19272,2,Findspot,Eastern Cemetery,Giza,53
20819,2,Findspot,Western Cemetery,Giza,53
22237,2,Findspot,Western Cemetery,Giza,53
22305,2,Findspot,Eastern Cemetery,Giza,53
22530,2,Findspot,Western Cemetery,Giza,53
23398,2,Findspot,Western Cemetery,Giza,53
20258,2,Findspot,Eastern Cemetery,Giza,54
7047,2,Findspot,Eastern Cemetery,Giza,57
6368,2,Findspot,Eastern Cemetery,Giza,58
6436,2,Findspot,Eastern Cemetery,Giza,58
6461,2,Findspot,Eastern Cemetery,Giza,58
7622,2,Findspot,Eastern Cemetery,Giza,58
8308,2,Findspot,Eastern Cemetery,Giza,58
8440,2,Findspot,Eastern Cemetery,Giza,58
55529,2,Findspot,NULL,Giza,87
6636,2,Findspot,Eastern Cemetery,Giza,88
6847,2,Findspot,Eastern Cemetery,Giza,88
6954,2,Findspot,Eastern Cemetery,Giza,88
7440,2,Findspot,Eastern Cemetery,Giza,88
7447,2,Findspot,Eastern Cemetery,Giza,88
7533,2,Findspot,Eastern Cemetery,Giza,88
7708,2,Findspot,Eastern Cemetery,Giza,88
7908,2,Findspot,Eastern Cemetery,Giza,88
8040,2,Findspot,Eastern Cemetery,Giza,88
8133,2,Findspot,Eastern Cemetery,Giza,88
8626,2,Findspot,Eastern Cemetery,Giza,88
14910,2,Findspot,Eastern Cemetery,Giza,88
14928,2,Findspot,Eastern Cemetery,Giza,88
15128,2,Findspot,Eastern Cemetery,Giza,88
25070,2,Findspot,Western Cemetery,Giza,34
25156,2,Findspot,Menkaure Pyramid Complex,Giza,34
25163,2,Findspot,Menkaure Pyramid Complex,Giza,34
25356,2,Findspot,NULL,Giza,34
25381,2,Findspot,NULL,Giza,34
25470,2,Findspot,NULL,Giza,34
25488,2,Findspot,NULL,Giza,34
25495,2,Findspot,NULL,Giza,34
25556,2,Findspot,NULL,Giza,34
25563,2,Findspot,NULL,Giza,34
25649,2,Findspot,NULL,Giza,34
25674,2,Findspot,NULL,Giza,34
25763,2,Findspot,NULL,Giza,34
66694,2,Findspot,Eastern Cemetery,Giza,79
20602,2,Findspot,Eastern Cemetery,Giza,80
19489,2,Findspot,Eastern Cemetery,Giza,81
11342,2,Findspot,Eastern Cemetery,Giza,82
14116,2,Findspot,Eastern Cemetery,Giza,82
18487,2,Findspot,Western Cemetery,Giza,82
18953,2,Findspot,Eastern Cemetery,Giza,82
18994,2,Findspot,Eastern Cemetery,Giza,82
26182,2,Findspot,NULL,Giza,34
26184,2,Findspot,NULL,Giza,34
26239,2,Findspot,NULL,Giza,34
26284,2,Findspot,NULL,Giza,34
26339,2,Findspot,NULL,Giza,34
26341,2,Findspot,NULL,Giza,34
26375,2,Findspot,NULL,Giza,34
26475,2,Findspot,Western Cemetery,Giza,34
26582,2,Findspot,Western Cemetery,Giza,34
26618,2,Findspot,Western Cemetery,Giza,34
26741,2,Findspot,Western Cemetery,Giza,34
26841,2,Findspot,NULL,Giza,34
44925,2,Findspot,Western Cemetery,Giza,34
45059,2,Findspot,Western Cemetery,Giza,34
45066,2,Findspot,Western Cemetery,Giza,34
45495,2,Findspot,G I-South Cemetery,Giza,34
17860,2,Findspot,Western Cemetery,Giza,84
18730,2,Findspot,Western Cemetery,Giza,84
55898,2,Findspot,NULL,Giza,5
55964,2,Findspot,NULL,Giza,5
55998,2,Findspot,NULL,Giza,5
56021,2,Findspot,NULL,Giza,5
56055,2,Findspot,NULL,Giza,5
56121,2,Findspot,NULL,Giza,5
56155,2,Findspot,NULL,Giza,5
56157,2,Findspot,NULL,Giza,5
56191,2,Findspot,NULL,Giza,5
56257,2,Findspot,NULL,Giza,5
56264,2,Findspot,NULL,Giza,5
56291,2,Findspot,NULL,Giza,5
56298,2,Findspot,NULL,Giza,5
6421,2,Findspot,Eastern Cemetery,Giza,53
6521,2,Findspot,Eastern Cemetery,Giza,53
7164,2,Findspot,Eastern Cemetery,Giza,53
7498,2,Findspot,Eastern Cemetery,Giza,53
8434,2,Findspot,Eastern Cemetery,Giza,53
10272,2,Findspot,Eastern Cemetery,Giza,53
11308,2,Findspot,Eastern Cemetery,Giza,53
12714,2,Findspot,Eastern Cemetery,Giza,53
19287,2,Findspot,Eastern Cemetery,Giza,53
20268,2,Findspot,Eastern Cemetery,Giza,53
20532,2,Findspot,Eastern Cemetery,Giza,53
20861,2,Findspot,Western Cemetery,Giza,53
15052,2,Findspot,Eastern Cemetery,Giza,88
24203,2,Findspot,Western Cemetery,Giza,53
54792,2,Findspot,NULL,Giza,53
16688,2,Findspot,Western Cemetery,Giza,57
23533,2,Findspot,Western Cemetery,Giza,57
24367,2,Findspot,Western Cemetery,Giza,57
24846,2,Findspot,Western Cemetery,Giza,57
7964,2,Findspot,Eastern Cemetery,Giza,58
8298,2,Findspot,Eastern Cemetery,Giza,58
8393,2,Findspot,Eastern Cemetery,Giza,58
6019,2,Findspot,Eastern Cemetery,Giza,88
6719,2,Findspot,Eastern Cemetery,Giza,88
6955,2,Findspot,Eastern Cemetery,Giza,88
7062,2,Findspot,Eastern Cemetery,Giza,88
7064,2,Findspot,Eastern Cemetery,Giza,88
7457,2,Findspot,Eastern Cemetery,Giza,88
7464,2,Findspot,Eastern Cemetery,Giza,88
7791,2,Findspot,Eastern Cemetery,Giza,88
7864,2,Findspot,Eastern Cemetery,Giza,88
8134,2,Findspot,Eastern Cemetery,Giza,88
8557,2,Findspot,Eastern Cemetery,Giza,88
8591,2,Findspot,Eastern Cemetery,Giza,88
25039,2,Findspot,Western Cemetery,Giza,34
25146,2,Findspot,Menkaure Pyramid Complex,Giza,34
25348,2,Findspot,NULL,Giza,34
25403,2,Findspot,NULL,Giza,34
25405,2,Findspot,NULL,Giza,34
25439,2,Findspot,NULL,Giza,34
25512,2,Findspot,NULL,Giza,34
25546,2,Findspot,NULL,Giza,34
25641,2,Findspot,NULL,Giza,34
25646,2,Findspot,NULL,Giza,34
25648,2,Findspot,NULL,Giza,34
25682,2,Findspot,NULL,Giza,34
25782,2,Findspot,NULL,Giza,34
25905,2,Findspot,NULL,Giza,34
25939,2,Findspot,NULL,Giza,34
25941,2,Findspot,NULL,Giza,34
25975,2,Findspot,NULL,Giza,34
26653,2,Findspot,Western Cemetery,Giza,34
38485,2,Findspot,Eastern Cemetery,Giza,34
45071,2,Findspot,Western Cemetery,Giza,34
11745,2,Findspot,Eastern Cemetery,Giza,84
14170,2,Findspot,Eastern Cemetery,Giza,84
22275,2,Findspot,Western Cemetery,Giza,84
23160,2,Findspot,Western Cemetery,Giza,84
55903,2,Findspot,NULL,Giza,5
55933,2,Findspot,NULL,Giza,5
55950,2,Findspot,NULL,Giza,5
55984,2,Findspot,NULL,Giza,5
56001,2,Findspot,NULL,Giza,5
56052,2,Findspot,NULL,Giza,5
56103,2,Findspot,NULL,Giza,5
56133,2,Findspot,NULL,Giza,5
56150,2,Findspot,NULL,Giza,5
56184,2,Findspot,NULL,Giza,5
56201,2,Findspot,NULL,Giza,5
56252,2,Findspot,NULL,Giza,5
56303,2,Findspot,NULL,Giza,5
5929,2,Findspot,Eastern Cemetery,Giza,53
6150,2,Findspot,Eastern Cemetery,Giza,53
6431,2,Findspot,Eastern Cemetery,Giza,53
12715,2,Findspot,Eastern Cemetery,Giza,53
16561,2,Findspot,Western Cemetery,Giza,53
18233,2,Findspot,Western Cemetery,Giza,53
18582,2,Findspot,Eastern Cemetery,Giza,53
20888,2,Findspot,Eastern Cemetery,Giza,53
21105,2,Findspot,Eastern Cemetery,Giza,53
21807,2,Findspot,Eastern Cemetery,Giza,53
23377,2,Findspot,Western Cemetery,Giza,53
23828,2,Findspot,Eastern Cemetery,Giza,53
10996,2,Findspot,Eastern Cemetery,Giza,57
16242,2,Findspot,Western Cemetery,Giza,57
25049,2,Findspot,Western Cemetery,Giza,57
6282,2,Findspot,Eastern Cemetery,Giza,58
6333,2,Findspot,Eastern Cemetery,Giza,58
7954,2,Findspot,Eastern Cemetery,Giza,58
8303,2,Findspot,Eastern Cemetery,Giza,58
54780,2,Findspot,NULL,Giza,87
55533,2,Findspot,NULL,Giza,87
55550,2,Findspot,NULL,Giza,87
6299,2,Findspot,Eastern Cemetery,Giza,88
7001,2,Findspot,Eastern Cemetery,Giza,88
7452,2,Findspot,Eastern Cemetery,Giza,88
7771,2,Findspot,Eastern Cemetery,Giza,88
8052,2,Findspot,Eastern Cemetery,Giza,88
8103,2,Findspot,Eastern Cemetery,Giza,88
8371,2,Findspot,Eastern Cemetery,Giza,88
8422,2,Findspot,Eastern Cemetery,Giza,88
8605,2,Findspot,Eastern Cemetery,Giza,88
8622,2,Findspot,Eastern Cemetery,Giza,88
24981,2,Findspot,Western Cemetery,Giza,34
25100,2,Findspot,Western Cemetery,Giza,34
25219,2,Findspot,Western Cemetery,Giza,34
25351,2,Findspot,NULL,Giza,34
25402,2,Findspot,NULL,Giza,34
25449,2,Findspot,NULL,Giza,34
25453,2,Findspot,NULL,Giza,34
25500,2,Findspot,NULL,Giza,34
25670,2,Findspot,NULL,Giza,34
25700,2,Findspot,NULL,Giza,34
25853,2,Findspot,NULL,Giza,34
25870,2,Findspot,NULL,Giza,34
25904,2,Findspot,NULL,Giza,34
25921,2,Findspot,NULL,Giza,34
25951,2,Findspot,NULL,Giza,34
26002,2,Findspot,NULL,Giza,34
26019,2,Findspot,NULL,Giza,34
23479,2,Findspot,Western Cemetery,Giza,83
23530,2,Findspot,Western Cemetery,Giza,83
23547,2,Findspot,Western Cemetery,Giza,83
23628,2,Findspot,Western Cemetery,Giza,83
23747,2,Findspot,Western Cemetery,Giza,83
23947,2,Findspot,Western Cemetery,Giza,83
24147,2,Findspot,Western Cemetery,Giza,83
24181,2,Findspot,Western Cemetery,Giza,83
24347,2,Findspot,NULL,Giza,83
24381,2,Findspot,Western Cemetery,Giza,83
24398,2,Findspot,Western Cemetery,Giza,83
24432,2,Findspot,Western Cemetery,Giza,83
24632,2,Findspot,Western Cemetery,Giza,83
24900,2,Findspot,Western Cemetery,Giza,83
24951,2,Findspot,Western Cemetery,Giza,83
25032,2,Findspot,Western Cemetery,Giza,83
55601,2,Findspot,NULL,Giza,83
55652,2,Findspot,NULL,Giza,83
15021,2,Findspot,Eastern Cemetery,Giza,88
15038,2,Findspot,Eastern Cemetery,Giza,88
12117,2,Findspot,Eastern Cemetery,Giza,82
12185,2,Findspot,Eastern Cemetery,Giza,82
14164,2,Findspot,Eastern Cemetery,Giza,82
14559,2,Findspot,Eastern Cemetery,Giza,82
18980,2,Findspot,Eastern Cemetery,Giza,82
26191,2,Findspot,NULL,Giza,34
26225,2,Findspot,NULL,Giza,34
26259,2,Findspot,NULL,Giza,34
26264,2,Findspot,NULL,Giza,34
26298,2,Findspot,NULL,Giza,34
26332,2,Findspot,NULL,Giza,34
26366,2,Findspot,NULL,Giza,34
26468,2,Findspot,NULL,Giza,34
26523,2,Findspot,Western Cemetery,Giza,34
26625,2,Findspot,Western Cemetery,Giza,34
26693,2,Findspot,Western Cemetery,Giza,34
45052,2,Findspot,Western Cemetery,Giza,34
45486,2,Findspot,G I-South Cemetery,Giza,34
10454,2,Findspot,Eastern Cemetery,Giza,84
15427,2,Findspot,Western Cemetery,Giza,84
18342,2,Findspot,Western Cemetery,Giza,84
21077,2,Findspot,Eastern Cemetery,Giza,84
45350,2,Findspot,Western Cemetery,Giza,84
52770,2,Findspot,NULL,Giza,84
5667,1,Place Depicted,Eastern Cemetery,Giza,139
55871,2,Findspot,NULL,Giza,5
55905,2,Findspot,NULL,Giza,5
55939,2,Findspot,NULL,Giza,5
55973,2,Findspot,NULL,Giza,5
56007,2,Findspot,NULL,Giza,5
56012,2,Findspot,NULL,Giza,5
56041,2,Findspot,NULL,Giza,5
56046,2,Findspot,NULL,Giza,5
56080,2,Findspot,NULL,Giza,5
56114,2,Findspot,NULL,Giza,5
56148,2,Findspot,NULL,Giza,5
56182,2,Findspot,NULL,Giza,5
56216,2,Findspot,NULL,Giza,5
56271,2,Findspot,NULL,Giza,5
56305,2,Findspot,NULL,Giza,5
56339,2,Findspot,NULL,Giza,5
5944,2,Findspot,Eastern Cemetery,Giza,53
6603,2,Findspot,Eastern Cemetery,Giza,53
6705,2,Findspot,Eastern Cemetery,Giza,53
7105,2,Findspot,Eastern Cemetery,Giza,53
10449,2,Findspot,Eastern Cemetery,Giza,53
10713,2,Findspot,Eastern Cemetery,Giza,53
16572,2,Findspot,Western Cemetery,Giza,53
17976,2,Findspot,Eastern Cemetery,Giza,53
19048,2,Findspot,Eastern Cemetery,Giza,53
23383,2,Findspot,Western Cemetery,Giza,53
16797,2,Findspot,Western Cemetery,Giza,57
20682,2,Findspot,Western Cemetery,Giza,57
54710,2,Findspot,NULL,Giza,57
6271,2,Findspot,Eastern Cemetery,Giza,58
6276,2,Findspot,Eastern Cemetery,Giza,58
6480,2,Findspot,Eastern Cemetery,Giza,58
8075,2,Findspot,Eastern Cemetery,Giza,58
8284,2,Findspot,Eastern Cemetery,Giza,58
8441,2,Findspot,Eastern Cemetery,Giza,58
5978,2,Findspot,Eastern Cemetery,Giza,88
6310,2,Findspot,Eastern Cemetery,Giza,88
7003,2,Findspot,Eastern Cemetery,Giza,88
7173,2,Findspot,Eastern Cemetery,Giza,88
7382,2,Findspot,Eastern Cemetery,Giza,88
7471,2,Findspot,Eastern Cemetery,Giza,88
8041,2,Findspot,Eastern Cemetery,Giza,88
8611,2,Findspot,Eastern Cemetery,Giza,88
8616,2,Findspot,Eastern Cemetery,Giza,88
24928,2,Findspot,Western Cemetery,Giza,34
24962,2,Findspot,Western Cemetery,Giza,34
25064,2,Findspot,Western Cemetery,Giza,34
25153,2,Findspot,Menkaure Pyramid Complex,Giza,34
25323,2,Findspot,NULL,Giza,34
25362,2,Findspot,NULL,Giza,34
25396,2,Findspot,NULL,Giza,34
25464,2,Findspot,NULL,Giza,34
25532,2,Findspot,NULL,Giza,34
25587,2,Findspot,NULL,Giza,34
25621,2,Findspot,NULL,Giza,34
25655,2,Findspot,NULL,Giza,34
25689,2,Findspot,NULL,Giza,34
25791,2,Findspot,NULL,Giza,34
25796,2,Findspot,Menkaure Pyramid Complex,Giza,34
25864,2,Findspot,NULL,Giza,34
25898,2,Findspot,NULL,Giza,34
25932,2,Findspot,NULL,Giza,34
26000,2,Findspot,NULL,Giza,34
26089,2,Findspot,NULL,Giza,34
23485,2,Findspot,Western Cemetery,Giza,83
23490,2,Findspot,Western Cemetery,Giza,83
26627,2,Findspot,Western Cemetery,Giza,34
26657,2,Findspot,Western Cemetery,Giza,34
26666,2,Findspot,Western Cemetery,Giza,34
38498,2,Findspot,Eastern Cemetery,Giza,34
45075,2,Findspot,Western Cemetery,Giza,34
45509,2,Findspot,G I-South Cemetery,Giza,34
6537,2,Findspot,Eastern Cemetery,Giza,84
16629,2,Findspot,Western Cemetery,Giza,84
21713,2,Findspot,Eastern Cemetery,Giza,84
5644,1,Place Depicted,General view/misc.,Giza,139
5669,1,Place Depicted,Eastern Cemetery,Giza,139
5674,1,Place Depicted,Western Cemetery,Giza,139
69343,2,Findspot,Western Cemetery,Giza,34
69352,2,Findspot,Western Cemetery,Giza,34
66667,2,Findspot,Eastern Cemetery,Giza,79
66676,2,Findspot,Eastern Cemetery,Giza,79
13064,2,Findspot,Eastern Cemetery,Giza,81
44982,2,Findspot,Western Cemetery,Giza,81
13630,2,Findspot,Eastern Cemetery,Giza,82
16004,2,Findspot,Eastern Cemetery,Giza,82
17476,2,Findspot,Eastern Cemetery,Giza,82
18646,2,Findspot,Western Cemetery,Giza,82
18871,2,Findspot,Eastern Cemetery,Giza,82
18880,2,Findspot,Eastern Cemetery,Giza,82
19071,2,Findspot,Eastern Cemetery,Giza,82
20318,2,Findspot,Eastern Cemetery,Giza,82
55907,2,Findspot,NULL,Giza,5
55937,2,Findspot,NULL,Giza,5
55946,2,Findspot,NULL,Giza,5
56014,2,Findspot,NULL,Giza,5
56039,2,Findspot,NULL,Giza,5
56048,2,Findspot,NULL,Giza,5
56107,2,Findspot,NULL,Giza,5
56116,2,Findspot,NULL,Giza,5
56141,2,Findspot,NULL,Giza,5
56146,2,Findspot,NULL,Giza,5
56214,2,Findspot,NULL,Giza,5
56239,2,Findspot,NULL,Giza,5
56248,2,Findspot,NULL,Giza,5
56307,2,Findspot,NULL,Giza,5
56316,2,Findspot,NULL,Giza,5
5937,2,Findspot,Eastern Cemetery,Giza,53
5942,2,Findspot,Eastern Cemetery,Giza,53
5967,2,Findspot,Eastern Cemetery,Giza,53
6035,2,Findspot,Eastern Cemetery,Giza,53
6435,2,Findspot,Eastern Cemetery,Giza,53
7214,2,Findspot,Eastern Cemetery,Giza,53
8014,2,Findspot,Eastern Cemetery,Giza,53
8316,2,Findspot,Eastern Cemetery,Giza,53
9086,2,Findspot,Eastern Cemetery,Giza,53
11783,2,Findspot,Eastern Cemetery,Giza,53
15829,2,Findspot,Western Cemetery,Giza,53
19280,2,Findspot,Eastern Cemetery,Giza,53
20752,2,Findspot,Western Cemetery,Giza,53
21220,2,Findspot,Western Cemetery,Giza,53
23390,2,Findspot,Western Cemetery,Giza,53
24117,2,Findspot,Western Cemetery,Giza,53
52670,2,Findspot,Western Cemetery,Giza,53
19548,2,Findspot,Eastern Cemetery,Giza,57
20241,2,Findspot,Eastern Cemetery,Giza,57
54376,2,Findspot,NULL,Giza,57
6146,2,Findspot,Eastern Cemetery,Giza,58
6269,2,Findspot,Eastern Cemetery,Giza,58
7439,2,Findspot,Eastern Cemetery,Giza,58
8307,2,Findspot,Eastern Cemetery,Giza,58
55546,2,Findspot,NULL,Giza,87
6044,2,Findspot,Eastern Cemetery,Giza,88
6337,2,Findspot,Eastern Cemetery,Giza,88
6635,2,Findspot,Eastern Cemetery,Giza,88
6814,2,Findspot,Eastern Cemetery,Giza,88
7448,2,Findspot,Eastern Cemetery,Giza,88
7907,2,Findspot,Eastern Cemetery,Giza,88
8039,2,Findspot,Eastern Cemetery,Giza,88
8609,2,Findspot,Eastern Cemetery,Giza,88
8618,2,Findspot,Eastern Cemetery,Giza,88
14927,2,Findspot,Eastern Cemetery,Giza,88
15102,2,Findspot,Eastern Cemetery,Giza,88
15229,2,Findspot,Eastern Cemetery,Giza,88
25062,2,Findspot,Western Cemetery,Giza,34
25155,2,Findspot,Menkaure Pyramid Complex,Giza,34
25164,2,Findspot,Menkaure Pyramid Complex,Giza,34
25355,2,Findspot,NULL,Giza,34
25389,2,Findspot,NULL,Giza,34
25457,2,Findspot,NULL,Giza,34
26302,2,Findspot,NULL,Giza,34
26336,2,Findspot,NULL,Giza,34
26370,2,Findspot,NULL,Giza,34
26553,2,Findspot,Western Cemetery,Giza,34
26689,2,Findspot,Western Cemetery,Giza,34
26736,2,Findspot,Western Cemetery,Giza,34
26872,2,Findspot,Eastern Cemetery,Giza,34
45056,2,Findspot,Western Cemetery,Giza,34
45388,2,Findspot,G I-South Cemetery,Giza,34
45490,2,Findspot,G I-South Cemetery,Giza,34
14168,2,Findspot,Eastern Cemetery,Giza,84
17478,2,Findspot,Eastern Cemetery,Giza,84
45354,2,Findspot,Western Cemetery,Giza,84
5663,1,Place Depicted,Western Cemetery,Giza,139
55867,2,Findspot,NULL,Giza,5
55901,2,Findspot,NULL,Giza,5
55935,2,Findspot,NULL,Giza,5
55969,2,Findspot,NULL,Giza,5
56003,2,Findspot,NULL,Giza,5
56050,2,Findspot,NULL,Giza,5
56084,2,Findspot,NULL,Giza,5
56118,2,Findspot,NULL,Giza,5
56152,2,Findspot,NULL,Giza,5
56186,2,Findspot,NULL,Giza,5
56220,2,Findspot,NULL,Giza,5
56254,2,Findspot,NULL,Giza,5
56267,2,Findspot,NULL,Giza,5
56301,2,Findspot,NULL,Giza,5
56335,2,Findspot,NULL,Giza,5
5731,2,Findspot,Eastern Cemetery,Giza,53
8356,2,Findspot,Eastern Cemetery,Giza,53
10275,2,Findspot,Eastern Cemetery,Giza,53
18597,2,Findspot,Western Cemetery,Giza,53
19384,2,Findspot,Eastern Cemetery,Giza,53
20286,2,Findspot,Eastern Cemetery,Giza,53
14921,2,Findspot,Eastern Cemetery,Giza,88
15138,2,Findspot,Eastern Cemetery,Giza,88
22809,2,Findspot,Western Cemetery,Giza,53
23745,2,Findspot,Western Cemetery,Giza,53
12147,2,Findspot,Western Cemetery,Giza,57
19201,2,Findspot,Eastern Cemetery,Giza,57
24898,2,Findspot,Western Cemetery,Giza,57
45239,2,Findspot,Western Cemetery,Giza,57
54714,2,Findspot,NULL,Giza,57
6280,2,Findspot,Eastern Cemetery,Giza,58
7501,2,Findspot,Eastern Cemetery,Giza,58
8437,2,Findspot,Eastern Cemetery,Giza,58
54782,2,Findspot,NULL,Giza,87
6667,2,Findspot,Eastern Cemetery,Giza,88
6850,2,Findspot,Eastern Cemetery,Giza,88
7135,2,Findspot,Eastern Cemetery,Giza,88
7467,2,Findspot,Eastern Cemetery,Giza,88
7786,2,Findspot,Eastern Cemetery,Giza,88
7820,2,Findspot,Eastern Cemetery,Giza,88
7935,2,Findspot,Eastern Cemetery,Giza,88
8369,2,Findspot,Eastern Cemetery,Giza,88
8620,2,Findspot,Eastern Cemetery,Giza,88
25034,2,Findspot,Western Cemetery,Giza,34
25068,2,Findspot,Western Cemetery,Giza,34
25149,2,Findspot,Menkaure Pyramid Complex,Giza,34
25183,2,Findspot,Western Cemetery,Giza,34
25319,2,Findspot,NULL,Giza,34
25332,2,Findspot,Western Cemetery,Giza,34
25400,2,Findspot,NULL,Giza,34
25468,2,Findspot,NULL,Giza,34
25536,2,Findspot,NULL,Giza,34
25719,2,Findspot,NULL,Giza,34
25787,2,Findspot,NULL,Giza,34
25800,2,Findspot,NULL,Giza,34
25868,2,Findspot,NULL,Giza,34
25902,2,Findspot,NULL,Giza,34
25936,2,Findspot,NULL,Giza,34
26004,2,Findspot,NULL,Giza,34
26038,2,Findspot,NULL,Giza,34
23630,2,Findspot,Western Cemetery,Giza,83
23664,2,Findspot,Western Cemetery,Giza,83
23847,2,Findspot,Western Cemetery,Giza,83
23996,2,Findspot,Western Cemetery,Giza,83
