SiteID,MediaMasterID,PrimaryDisplay
921,19995,0
921,20033,0
921,20024,0
921,20031,0
921,31138,0
921,30895,0
921,30872,0
921,30886,0
921,30888,0
921,39244,0
922,39251,0
922,39253,0
922,39258,0
922,39260,0
922,31097,0
922,29861,0
922,39262,0
922,39263,0
922,39264,0
922,39250,0
922,39252,0
922,39259,0
922,39261,0
922,31089,0
922,20055,0
922,39254,0
922,39255,0
922,39256,0
922,39257,0
922,39237,0
922,31085,1
922,81,0
923,81,0
923,20069,0
923,20021,0
923,31434,0
923,39271,0
923,39272,0
923,39273,0
923,39274,0
923,29862,0
923,20050,0
923,30878,0
923,30880,0
923,39266,0
923,39268,0
923,39270,0
923,39275,0
923,85119,0
923,39265,0
923,30876,0
923,30990,0
923,30991,0
923,30992,0
923,85107,0
923,85108,0
923,85121,0
923,85122,0
923,85123,0
923,29859,0
923,85120,0
923,31077,0
923,31431,0
923,30877,1
923,30879,0
923,39267,0
923,39269,0
925,39276,0
925,39278,0
925,39283,0
925,39285,0
925,30893,0
925,30890,0
925,39279,0
925,39280,0
925,39281,0
925,39282,0
925,39277,0
925,39284,0
925,39286,0
925,31094,0
925,39287,0
925,31115,0
925,20004,1
925,20068,0
925,81,0
927,81,0
927,31118,0
927,31099,1
927,39288,0
927,39289,0
927,39290,0
927,39291,0
927,39293,0
927,39295,0
927,20057,0
927,39296,0
927,39292,0
927,39294,0
928,39301,0
928,39303,0
928,20042,1
928,39297,0
928,39298,0
928,39299,0
928,39300,0
928,39302,0
928,81,0
929,81,0
929,39304,0
929,39305,0
929,39306,0
929,39307,0
929,31118,0
929,30898,0
929,20072,0
929,31104,1
930,39307,0
930,39306,0
930,81,1
931,81,0
931,31100,0
931,30898,0
931,39309,0
931,39311,0
931,20025,1
931,39308,0
931,39310,0
931,20031,0
931,39312,0
931,39313,0
931,39314,0
932,39314,0
932,39315,0
932,39316,0
932,39313,0
932,39317,0
932,39319,0
932,39318,0
932,39320,0
932,39321,0
932,81,1
933,97,0
933,9639,0
933,17914,1
933,28694,0
933,80636,0
933,20810,0
933,29,0
934,29,0
934,97,1
935,97,1
935,29,0
936,29,0
936,97,1
937,44,1
938,97,1
938,29,0
939,29,0
939,44,1
940,46,0
940,29,1
941,29,0
941,44,1
942,44,1
942,29,0
943,29,0
943,44,1
944,83429,0
944,82711,0
944,82713,0
944,82795,0
944,83506,0
944,83499,0
944,82706,0
944,82708,0
944,82709,0
944,82793,0
944,45020,1
944,45021,0
944,29,0
944,82710,0
944,82712,0
944,82794,0
944,82485,0
944,82505,0
944,82521,0
944,83289,0
944,83432,0
944,83439,0
944,74,0
944,82481,0
944,82782,0
945,82715,0
945,82716,0
945,82717,0
945,82718,0
945,83439,0
945,83507,0
945,29,0
945,45021,0
945,45020,1
945,82720,0
945,83429,0
945,83440,0
946,83440,0
946,83499,0
946,45021,0
946,82723,0
946,82724,0
946,82725,0
946,83512,0
946,29,0
946,83489,0
946,83496,0
946,45019,1
947,45019,0
947,83496,0
947,83298,0
947,29,0
947,12186,0
947,83484,0
947,83419,0
947,83470,0
947,12457,0
947,13612,0
947,83512,0
947,45021,0
947,41078,1
947,83440,0
947,82727,0
947,82729,0
948,82736,0
948,82738,0
948,83472,0
948,83297,0
948,82504,0
948,27361,1
948,45021,0
948,83425,0
948,23328,0
948,23329,0
948,83283,0
948,82732,0
948,82733,0
948,82734,0
948,82735,0
948,29,0
948,83471,0
948,83464,0
948,82737,0
948,45019,0
948,29882,0
949,45019,1
949,82744,0
949,82746,0
949,82753,0
949,83437,0
949,83516,0
949,29,0
949,82748,0
949,82749,0
949,82750,0
949,82751,0
949,83436,0
949,83425,0
949,83458,0
949,82742,0
949,83512,0
949,45021,0
949,83474,0
949,82518,0
949,82747,0
949,82752,0
949,82754,0
950,83512,0
950,82757,0
950,29,0
950,45019,1
951,45019,1
951,83423,0
951,82762,0
951,82764,0
951,29,0
951,83436,0
951,82760,0
951,83512,0
951,82763,0
952,82770,0
952,82772,0
952,82777,0
952,82779,0
952,82797,0
952,82738,0
952,83447,0
952,15286,0
952,25830,0
952,25832,0
952,83512,0
952,82773,0
952,82774,0
952,82775,0
952,82776,0
952,83458,0
952,83475,0
952,83325,0
952,45021,0
952,25819,0
952,25820,0
952,83436,0
952,83285,0
952,82767,0
952,25826,1
952,25827,0
952,25828,0
952,25829,0
952,29,0
952,10516,0
952,25831,0
952,25833,0
952,27360,0
952,82769,0
952,82771,0
952,82778,0
952,82796,0
952,83437,0
952,45019,0
953,82894,0
953,82896,0
953,83516,0
953,29,0
953,74,0
953,82516,0
953,82517,0
953,82481,0
953,82483,0
953,82798,0
953,82799,0
953,83517,0
953,45021,0
953,45020,1
953,82892,0
953,83478,0
953,82895,0
953,82897,0
953,83429,0
953,82679,0
953,83499,0
953,83479,0
954,83499,0
954,82479,0
954,82913,0
954,82920,0
954,82922,0
954,83429,0
954,83492,0
954,45020,1
954,83433,0
954,82800,0
954,82801,0
954,82901,0
954,82902,0
954,82915,0
954,82916,0
954,82917,0
954,82918,0
954,29,0
954,83514,0
954,82914,0
954,82919,0
954,82921,0
954,82923,0
954,82480,0
954,83432,0
954,83448,0
955,82928,0
955,29,0
955,83450,0
955,45020,1
955,82925,0
955,82927,0
955,82522,0
955,83431,0
955,82527,0
957,82936,0
957,82802,0
957,83431,0
957,83415,0
957,83512,0
957,82932,0
957,82934,0
957,29,0
957,82930,0
957,82803,0
957,82528,0
957,45019,1
958,45019,1
958,29,0
958,12186,0
958,83451,0
958,83316,0
958,12457,0
958,13612,0
958,83512,0
958,82940,0
958,45021,0
958,83415,0
958,82938,0
959,82945,0
959,82947,0
959,82956,0
959,82518,0
959,83499,0
959,82511,0
959,83515,0
959,45021,0
959,45020,1
959,82957,0
959,82958,0
959,82507,0
959,82506,0
959,83276,0
959,83478,0
959,74,0
959,83486,0
959,82950,0
959,82951,0
959,82483,0
959,82481,0
959,82466,0
959,82467,0
959,82515,0
959,82631,0
959,82632,0
959,29,0
959,82610,0
959,82510,0
959,82944,0
959,82948,0
959,82953,0
959,82955,0
959,83448,0
959,83480,0
960,83448,0
960,82512,0
960,45019,1
960,29,0
960,82633,0
960,82634,0
960,82965,0
960,82966,0
960,83493,0
960,83512,0
960,82506,0
960,45020,0
960,82443,0
960,82961,0
960,82963,0
960,83431,0
961,83431,0
961,83512,0
961,82968,0
961,29,0
961,45019,1
961,83482,0
962,83482,0
962,82635,0
962,82637,0
962,82971,0
962,83448,0
962,45019,0
962,29,0
962,82969,0
962,83512,0
962,45021,1
962,82636,0
963,82638,0
963,83415,0
963,83279,0
963,83481,0
963,83512,0
963,82976,0
963,83309,0
963,83300,0
963,83436,0
963,29,0
963,45019,1
963,83437,0
963,82978,0
964,82980,0
964,83437,0
964,45019,1
964,29,0
964,83436,0
964,83512,0
965,83512,0
965,83460,0
965,83436,0
965,82982,0
965,29,0
965,45019,1
965,83437,0
965,83498,0
966,83457,0
966,82987,0
966,82989,0
966,82871,0
966,45019,0
966,29,0
966,82464,0
966,82450,0
966,82449,0
966,82448,0
966,83286,0
966,74,0
966,82990,0
966,82991,0
966,82992,0
966,82993,0
966,82639,0
966,82640,0
966,83512,0
966,45021,0
966,45020,1
966,83513,0
966,82468,0
966,83515,0
966,83324,0
966,82518,0
966,82529,0
966,82986,0
966,82988,0
967,82997,0
967,82904,0
967,82906,0
967,83431,0
967,83499,0
967,45020,1
967,83512,0
967,83494,0
967,82641,0
967,82506,0
967,82523,0
967,82525,0
967,82999,0
967,29,0
967,45019,0
967,82903,0
967,82905,0
967,82996,0
968,45019,1
968,29,0
968,82909,0
968,82910,0
968,83431,0
969,83431,0
969,83313,0
969,83315,0
969,83447,0
969,83004,0
969,83006,0
969,83011,0
969,82804,0
969,83481,0
969,30810,0
969,83007,0
969,83008,0
969,83009,0
969,83010,0
969,83512,0
969,45021,0
969,15240,1
969,29,0
969,45019,0
969,83003,0
969,83005,0
969,83314,0
969,83448,0
969,83439,0
969,83002,0
969,82783,0
970,83436,0
970,83483,0
970,83437,0
970,82805,0
970,45019,1
970,29,0
970,83512,0
970,82806,0
970,83013,0
971,82520,0
971,83512,0
971,83024,0
971,83025,0
971,83026,0
971,82807,0
971,82808,0
971,82809,0
971,82810,0
971,83459,0
971,29,0
971,45019,1
971,83437,0
971,83473,0
971,83021,0
971,83023,0
971,83498,0
971,83484,0
971,83485,0
971,83019,0
972,83032,0
972,83033,0
972,83035,0
972,45019,0
972,29,0
972,83512,0
972,45021,1
972,83029,0
972,83031,0
972,83431,0
972,82468,0
973,82468,0
973,83512,0
973,83041,0
973,29,0
973,45019,1
973,83039,0
973,83500,0
975,83501,0
975,83049,0
975,83050,0
975,83051,0
975,82465,0
975,83046,0
975,83048,0
975,83441,0
975,83446,0
975,82496,0
975,82451,0
975,29,0
975,83043,0
975,82509,0
975,83442,0
975,83443,0
975,83444,0
975,83445,0
975,82442,0
975,82440,0
975,45021,0
975,45020,1
975,82463,0
975,82452,0
975,83513,0
975,83281,0
975,83045,0
975,82811,0
976,83054,0
976,83513,0
976,82513,0
976,45020,0
976,82524,0
976,29,0
976,82530,0
976,83055,0
976,45019,1
976,82514,0
976,83051,0
976,83052,0
977,45019,1
977,82814,0
977,29,0
977,83278,0
977,83511,0
977,45021,0
977,94,0
978,94,0
978,82786,0
978,83511,0
978,29,0
978,45019,1
978,82785,0
979,45019,0
979,82789,0
979,29,0
979,83511,0
979,82790,0
979,82791,0
979,9757,1
979,24146,0
979,82788,0
979,94,0
980,94,0
980,82611,0
980,82620,0
980,24146,0
980,9757,1
980,83511,0
980,29,0
980,82621,0
980,45019,0
981,45019,0
981,82628,0
981,82630,0
981,29,0
981,83418,0
981,83511,0
981,82623,0
981,82625,0
981,82626,0
981,45021,1
981,82627,0
981,82629,0
981,83488,0
982,83488,0
982,45021,1
982,83277,0
982,83511,0
982,82816,0
982,82817,0
982,82818,0
982,29,0
982,82819,0
982,82519,0
982,45019,0
983,45019,1
983,82612,0
983,82821,0
983,29,0
983,83511,0
983,82823,0
983,82824,0
983,82825,0
983,83508,0
983,82822,0
984,82645,0
984,94,1
984,82643,0
984,83427,0
984,83511,0
984,29,0
984,82644,0
984,82646,0
984,83416,0
984,83421,0
984,45019,0
985,45019,0
985,83421,0
985,83416,0
985,29,0
985,82648,0
985,82649,0
985,82650,0
985,82651,0
985,83511,0
985,82526,0
985,82826,0
985,41079,1
985,82647,0
985,82652,0
985,82827,0
986,83508,0
986,82656,0
986,82657,0
986,82658,0
986,82659,0
986,83511,0
986,82699,0
986,82700,0
986,29,0
986,82655,0
986,82505,0
986,45019,1
987,45019,1
987,83416,0
987,83421,0
987,83312,0
987,83314,0
987,29,0
987,82698,0
987,82832,0
987,82833,0
987,82834,0
987,82835,0
987,83302,0
987,83303,0
987,83511,0
987,83515,0
987,82831,0
987,82518,0
987,82613,0
987,82697,0
987,83322,0
988,82663,0
988,82838,0
988,83511,0
988,83512,0
988,29,0
988,82662,0
988,82837,0
988,82839,0
988,45019,1
989,82846,0
989,82664,0
989,82619,0
989,29,0
989,83434,0
989,83452,0
989,82848,0
989,82614,0
989,82618,0
989,82474,0
989,45021,0
989,45020,0
989,82847,0
989,83288,0
989,83290,0
989,83499,0
989,25821,1
990,83499,0
990,83515,0
990,83288,0
990,82686,0
990,45020,1
990,45021,0
990,82475,0
990,83453,0
990,83434,0
990,74,0
990,29,0
990,82478,0
990,82687,0
990,83282,0
991,82694,0
991,82478,0
991,82455,0
991,29,0
991,83434,0
991,82701,0
991,82508,0
991,82609,0
991,82690,0
991,82691,0
991,82692,0
991,82693,0
991,45021,0
991,45020,1
991,83288,0
991,82702,0
991,83499,0
992,74564,0
992,82454,0
992,82704,0
992,82879,0
992,83306,0
992,45020,0
992,82876,0
992,82877,0
992,83292,0
992,83293,0
992,83294,0
992,83512,0
992,82456,0
992,82457,0
992,82458,0
992,82665,0
992,82666,0
992,82667,0
992,83434,0
992,83417,0
992,83320,0
992,74358,0
992,29,0
992,82455,0
992,82460,0
992,82696,0
992,82703,0
992,82705,0
992,82737,0
992,82878,0
992,82880,0
992,83305,0
992,45019,1
993,45019,0
993,82455,0
993,82671,0
993,29,0
993,83301,0
993,83418,0
993,83318,0
993,82683,0
993,82459,0
993,83512,0
993,83511,0
993,82673,0
993,82674,0
993,45021,1
993,83315,0
993,83422,0
993,82670,0
993,82672,0
993,83515,0
993,83488,0
994,83440,0
994,45020,0
994,83512,0
994,82882,0
994,82883,0
994,82884,0
994,82885,0
994,83419,0
994,83468,0
994,29,0
994,83439,0
994,83496,0
994,45019,1
995,45019,1
995,82889,0
995,29,0
995,83469,0
995,83419,0
995,83418,0
995,83512,0
995,83511,0
995,82890,0
995,82891,0
995,82888,0
995,83497,0
996,83295,0
996,82863,0
996,83511,0
996,83512,0
996,83510,0
996,45021,1
996,83418,0
996,82866,0
996,82867,0
996,82868,0
996,82865,0
996,29,0
996,82862,0
996,82864,0
996,82455,0
996,83314,0
996,45019,0
997,45019,1
997,83307,0
997,83323,0
997,83421,0
997,83416,0
997,83457,0
997,82853,0
997,82855,0
997,29,0
997,82851,0
997,82852,0
997,83319,0
997,83512,0
997,83511,0
997,83424,0
997,83449,0
997,82518,0
997,82854,0
997,82856,0
998,83449,0
998,83511,0
998,83512,0
998,82857,0
998,82858,0
998,29,0
998,83416,0
998,83421,0
998,45019,1
999,45024,0
999,47175,0
999,47248,0
999,52230,0
999,50556,0
999,50558,0
999,50565,0
999,60625,0
999,60593,0
999,60595,0
999,60225,0
999,60157,0
999,60125,0
999,60568,0
999,60520,0
999,60350,0
999,59346,0
999,59348,0
999,59355,0
999,59364,0
999,59366,0
999,59382,0
999,49688,0
999,59214,0
999,57335,0
999,52857,0
999,29,0
999,16173,0
999,52734,0
999,50560,0
999,50561,0
999,50562,0
999,50563,0
999,49926,0
999,49927,0
999,60604,0
999,60605,0
999,60606,0
999,60607,0
999,60622,0
999,59318,0
999,59319,0
999,59218,0
999,59219,0
999,59367,0
999,59437,0
999,59487,0
999,14464,0
999,14461,0
999,17653,0
999,30388,0
999,52858,0
999,52859,0
999,60229,0
999,60231,0
999,60246,0
999,60248,0
999,60347,0
999,60649,0
999,60365,0
999,59964,0
999,58976,0
999,59158,0
999,59159,0
999,47176,0
999,48831,0
999,48832,0
999,48833,0
999,49686,0
999,59228,0
999,59343,0
999,52941,0
999,15373,0
999,16174,0
999,59965,0
999,60567,0
999,60569,0
999,52856,0
999,49687,0
999,49696,0
999,48828,0
999,52940,1
999,50557,0
999,50559,0
999,50564,0
999,50566,0
999,53338,0
999,57336,0
999,59363,0
999,59365,0
999,59349,0
999,59383,0
999,59340,0
999,60226,0
999,60249,0
999,45025,0
1000,39325,0
1000,39327,0
1000,31687,0
1000,31689,0
1000,29417,0
1000,17092,0
1000,16322,0
1000,9872,0
1000,44589,0
1000,44591,0
1000,20906,0
1000,17093,0
1000,30,0
1000,39322,0
1000,39323,0
1000,39324,0
1000,31684,0
1000,44588,0
1000,29419,0
1000,39329,0
1000,39330,0
1000,39331,0
1000,39332,0
1000,16299,1
1000,15953,0
1000,17091,0
1000,29,0
1000,39326,0
1000,39328,0
1000,44590,0
1000,44592,0
1001,39333,0
1001,29,0
1001,16299,1
1001,14596,0
1001,29420,0
1001,30,0
1001,44593,0
1001,41081,0
1001,29417,0
1001,39334,0
1002,39336,0
1002,45025,0
1002,29665,0
1002,29667,0
1002,29306,0
1002,29308,0
1002,29215,0
1002,29174,0
1002,29183,0
1002,29190,0
1002,29192,0
1002,29197,0
1002,29199,0
1002,28011,0
1002,25730,0
1002,25212,0
1002,25214,0
1002,48351,0
1002,48353,0
1002,48358,0
1002,48894,0
1002,48896,0
1002,52004,0
1002,51995,0
1002,30,0
1002,17696,0
1002,29664,0
1002,29176,0
1002,29177,0
1002,29178,0
1002,29179,0
1002,29193,0
1002,29194,0
1002,29195,0
1002,29196,0
1002,29212,0
1002,29213,0
1002,25735,0
1002,25736,0
1002,25737,0
1002,25267,0
1002,25166,0
1002,53043,0
1002,53044,0
1002,53045,0
1002,48897,0
1002,48898,0
1002,52007,0
1002,51990,0
1002,29171,0
1002,29185,0
1002,29186,0
1002,29187,0
1002,29188,0
1002,29201,0
1002,29202,0
1002,29203,0
1002,29204,0
1002,29305,0
1002,25726,0
1002,25728,0
1002,30574,0
1002,29170,0
1002,25176,0
1002,53369,1
1002,51998,0
1002,52016,0
1002,51967,0
1002,49925,0
1002,48354,0
1002,48355,0
1002,48356,0
1002,48357,0
1002,48621,0
1002,48622,0
1002,48623,0
1002,29,0
1002,39335,0
1002,40296,0
1002,41082,0
1002,28773,0
1002,25733,0
1002,29184,0
1002,29189,0
1002,29191,0
1002,29198,0
1002,29200,0
1002,29214,0
1002,29216,0
1002,29175,0
1002,29180,0
1002,29182,0
1002,29307,0
1002,25211,0
1002,29666,0
1002,29668,0
1002,53305,0
1002,53357,0
1002,53191,0
1002,53046,0
1002,48895,0
1002,48350,0
1002,48352,0
1002,52001,0
1004,49924,0
1004,59455,0
1004,60300,0
1004,48620,0
1004,48893,0
1004,53221,0
1004,47173,0
1004,29,0
1004,48892,0
1004,60056,0
1004,53370,0
1004,59487,0
1004,59485,0
1004,59401,0
1004,59453,1
1004,60279,0
1004,60295,0
1004,48348,0
1004,48349,0
1004,48619,0
1004,59456,0
1004,45025,0
1005,45025,0
1005,59499,0
1005,58588,0
1005,60285,0
1005,49923,0
1005,59208,0
1005,41083,0
1005,47172,0
1005,48346,0
1005,48347,0
1005,60348,0
1005,51273,0
1005,59485,0
1005,59487,0
1005,59855,0
1005,58368,0
1005,59235,0
1005,58298,0
1005,48890,0
1005,48891,0
1005,29,0
1005,48618,0
1005,59984,1
1005,59062,0
1006,29627,0
1006,29632,0
1006,29623,1
1006,29,0
1006,44594,0
1006,29621,0
1006,29622,0
1006,29639,0
1006,41085,0
1006,49918,0
1006,49919,0
1006,29628,0
1006,29629,0
1006,29630,0
1006,29631,0
1006,39337,0
1006,39338,0
1006,30,0
1006,40297,0
1006,29640,0
1007,29406,0
1007,29206,0
1007,29208,0
1007,29183,0
1007,29215,0
1007,29242,0
1007,29247,0
1007,29258,0
1007,29265,0
1007,29233,0
1007,29308,0
1007,29306,0
1007,31239,0
1007,45025,0
1007,29658,0
1007,25064,0
1007,25673,0
1007,18678,0
1007,14743,0
1007,14711,0
1007,14716,0
1007,17401,0
1007,17399,0
1007,17376,0
1007,17374,0
1007,18276,0
1007,47174,0
1007,41088,0
1007,41090,0
1007,81107,0
1007,30,0
1007,9990,0
1007,9472,0
1007,17378,0
1007,17379,0
1007,17380,0
1007,20907,0
1007,17377,0
1007,10512,0
1007,31449,0
1007,31451,0
1007,25268,0
1007,25736,0
1007,25735,0
1007,25751,0
1007,29246,0
1007,29260,0
1007,29244,0
1007,29412,0
1007,29210,0
1007,29211,0
1007,49920,0
1007,59797,0
1007,60646,0
1007,41086,0
1007,40300,0
1007,40301,0
1007,40302,0
1007,29653,0
1007,29654,0
1007,29655,0
1007,29656,0
1007,41087,0
1007,47169,1
1007,31241,0
1007,29305,0
1007,29320,0
1007,29321,0
1007,29221,0
1007,29205,0
1007,29218,0
1007,29236,0
1007,29237,0
1007,14712,0
1007,17372,0
1007,17371,0
1007,11473,0
1007,29,0
1007,17400,0
1007,17375,0
1007,17373,0
1007,14717,0
1007,29307,0
1007,29232,0
1007,29407,0
1007,29182,0
1007,29214,0
1007,29207,0
1007,29209,0
1007,29248,0
1007,29250,0
1007,29259,0
1007,41089,0
1007,31445,0
1007,29657,0
1007,59500,0
1007,81317,0
1008,41091,0
1008,17909,0
1008,29,0
1008,17906,0
1008,17907,0
1008,20277,0
1008,47167,0
1008,41086,0
1008,48624,0
1008,25269,1
1008,30,0
1008,49921,0
1008,17908,0
1008,17910,0
1008,45025,0
1009,45025,0
1009,49921,0
1009,60260,0
1009,58647,0
1009,47174,0
1009,48901,0
1009,48367,0
1009,60646,0
1009,60648,0
1009,59797,0
1009,58373,0
1009,48362,0
1009,48363,0
1009,48364,0
1009,48365,0
1009,48899,0
1009,48900,0
1009,48624,1
1009,59485,0
1009,47167,0
1009,47168,0
1009,29,0
1009,59500,0
1009,60009,0
1009,60643,0
1009,48625,0
1009,48361,0
1009,48366,0
1009,58648,0
1010,48368,0
1010,48902,0
1010,60182,0
1010,60352,0
1010,60541,0
1010,59475,1
1010,59062,0
1010,49922,0
1010,47171,0
1010,29,0
1010,47170,0
1010,59485,0
1010,59370,0
1010,60087,0
1010,60353,0
1010,60354,0
1010,60523,0
1010,59476,0
1010,59312,0
1010,59328,0
1010,59477,0
1010,41092,0
1010,59495,0
1010,51273,0
1010,60631,0
1010,60463,0
1010,60514,0
1010,60346,0
1010,48369,0
1010,48626,0
1010,58588,0
1010,59499,0
1010,59472,0
1010,59208,0
1010,60008,0
1010,45025,0
1011,29949,0
1011,29951,0
1011,15086,1
1011,15127,0
1011,41093,0
1011,29947,0
1011,29948,0
1011,49917,0
1011,30,0
1011,31644,0
1011,29,0
1011,40303,0
1011,18302,0
1011,29950,0
1012,49915,0
1012,18570,0
1012,29,0
1012,14742,0
1012,18620,0
1012,18573,0
1012,18641,0
1012,18642,0
1012,18658,0
1012,18623,0
1012,18625,0
1012,44595,0
1012,30,0
1012,14738,0
1012,14672,0
1012,18600,0
1012,18649,0
1012,18664,0
1012,39339,0
1012,39340,0
1012,52860,0
1012,52861,0
1012,18662,0
1012,18621,0
1012,18635,0
1012,18637,0
1012,18646,1
1013,39343,0
1013,49917,0
1013,39341,0
1013,14671,0
1013,30,0
1013,44596,0
1013,44597,0
1013,15952,0
1013,16087,0
1013,29,0
1013,18302,1
1013,39342,0
1014,39344,0
1014,29,0
1014,44599,0
1014,14696,1
1014,39346,0
1014,30,0
1014,39345,0
1014,44598,0
1015,44600,0
1015,40304,0
1015,29617,0
1015,30,0
1015,49919,0
1015,49916,0
1015,41094,0
1015,41095,0
1015,29619,0
1015,29620,0
1015,29536,0
1015,16150,0
1015,20864,1
1015,10937,0
1015,49915,0
1015,29,0
1015,29598,0
1015,20876,0
1016,39351,0
1016,39353,0
1016,29,0
1016,16019,0
1016,17064,0
1016,17066,0
1016,11032,0
1016,44601,0
1016,16018,0
1016,29619,1
1016,39347,0
1016,39348,0
1016,39349,0
1016,44602,0
1016,44603,0
1016,30,0
1016,39354,0
1016,29617,0
1016,39350,0
1016,39352,0
1016,16270,0
1016,17065,0
1017,20886,0
1017,40306,0
1017,29617,0
1017,29415,1
1017,29315,0
1017,29292,0
1017,49914,0
1017,41097,0
1017,30,0
1017,29402,0
1017,29,0
1017,40305,0
1017,41096,0
1017,29407,0
1017,29414,0
1017,29418,0
1017,29416,0
1017,29291,0
1018,29418,1
1018,29,0
1018,30,0
1018,39355,0
1018,49914,0
1019,30,0
1019,29,0
1019,29418,1
1020,29416,1
1020,39358,0
1020,39360,0
1020,29,0
1020,16153,0
1020,16155,0
1020,44606,0
1020,16152,0
1020,30,0
1020,14723,0
1020,39356,0
1020,39357,0
1020,44604,0
1020,44605,0
1020,44607,0
1020,29415,0
1020,39359,0
1020,39361,0
1020,20886,0
1020,16154,0
1020,16156,0
1021,20886,0
1021,25716,0
1021,25721,0
1021,25723,0
1021,25271,0
1021,29660,0
1021,45025,0
1021,29415,0
1021,29149,0
1021,29156,0
1021,29158,0
1021,29172,0
1021,29181,0
1021,29306,0
1021,29308,0
1021,31248,0
1021,41099,0
1021,47174,0
1021,48383,0
1021,48385,0
1021,52313,0
1021,48914,0
1021,48915,0
1021,48916,0
1021,48381,0
1021,48630,0
1021,60646,0
1021,59797,0
1021,29160,0
1021,29161,0
1021,29661,0
1021,29662,0
1021,29663,0
1021,29143,0
1021,40307,0
1021,40308,0
1021,40309,0
1021,40310,0
1021,25751,0
1021,25717,0
1021,25718,0
1021,25719,0
1021,25720,0
1021,29413,0
1021,30,0
1021,29305,0
1021,25727,0
1021,31242,1
1021,29151,0
1021,29152,0
1021,29153,0
1021,29154,0
1021,41101,0
1021,41102,0
1021,41103,0
1021,29659,0
1021,29150,0
1021,29155,0
1021,29157,0
1021,29159,0
1021,29164,0
1021,49913,0
1021,59500,0
1021,48913,0
1021,48384,0
1021,48386,0
1021,48629,0
1021,11166,0
1021,29,0
1021,41098,0
1021,41100,0
1021,31245,0
1021,31247,0
1021,29416,0
1021,29173,0
1021,29307,0
1021,25729,0
1021,20908,0
1021,25270,0
1022,25270,1
1022,20908,0
1022,29441,0
1022,39362,0
1022,29,0
1022,14281,0
1022,49913,0
1022,44608,0
1022,41104,0
1022,39363,0
1022,39364,0
1022,29437,0
1022,29438,0
1022,29439,0
1022,29405,0
1022,30,0
1022,14672,0
1022,15091,0
1022,19352,0
1022,74854,0
1022,44609,0
1022,29440,0
1022,29442,0
1022,40311,0
1022,16783,0
1023,45025,0
1023,57300,0
1023,49912,0
1023,59497,0
1023,48376,0
1023,48378,0
1023,48910,0
1023,48912,0
1023,48628,0
1023,47174,0
1023,60010,0
1023,59797,0
1023,59813,0
1023,59927,0
1023,60646,0
1023,60648,0
1023,48382,0
1023,48379,0
1023,48380,0
1023,20887,1
1023,48588,0
1023,48374,0
1023,48907,0
1023,48908,0
1023,48909,0
1023,60638,0
1023,59754,0
1023,57298,0
1023,58366,0
1023,59500,0
1023,59925,0
1023,60009,0
1023,60643,0
1023,48375,0
1023,48377,0
1023,57299,0
1023,29,0
1024,29,0
1024,58580,0
1024,59464,0
1024,59450,0
1024,60638,0
1024,60289,1
1024,59446,0
1024,58577,0
1024,60010,0
1024,59497,0
1024,59467,0
1024,59447,0
1024,45025,0
1025,45025,0
1025,59472,0
1025,59208,0
1025,48587,0
1025,48903,0
1025,59495,0
1025,51273,0
1025,60631,0
1025,60514,0
1025,60515,0
1025,60463,0
1025,60296,0
1025,60279,0
1025,60278,0
1025,59476,0
1025,59477,0
1025,60523,0
1025,58366,0
1025,58365,1
1025,58367,0
1025,58300,0
1025,48905,0
1025,48906,0
1025,48371,0
1025,48372,0
1025,48373,0
1025,49911,0
1025,59475,0
1025,59062,0
1025,60250,0
1025,48370,0
1025,48627,0
1025,48904,0
1025,29,0
1025,41105,0
1026,29,0
1026,58365,0
1026,58366,1
1026,45025,0
1027,29960,0
1027,29933,0
1027,29935,0
1027,29944,0
1027,40272,0
1027,14718,0
1027,25748,0
1027,15293,0
1027,41106,0
1027,52152,0
1027,52154,0
1027,49900,0
1027,49901,0
1027,47162,0
1027,29962,0
1027,29929,0
1027,29930,0
1027,29931,0
1027,29932,0
1027,29945,0
1027,29946,0
1027,52158,0
1027,15288,0
1027,15289,0
1027,15290,0
1027,15291,0
1027,10458,1
1027,30,0
1027,52150,0
1027,52151,0
1027,25842,0
1027,29937,0
1027,29938,0
1027,29939,0
1027,9649,0
1027,29,0
1027,15287,0
1027,15292,0
1027,41107,0
1027,40312,0
1027,25881,0
1027,52153,0
1027,29959,0
1027,29961,0
1027,29934,0
1027,29936,0
1027,29941,0
1028,29941,0
1028,29952,0
1028,29900,0
1028,29625,0
1028,49904,0
1028,29,0
1028,9649,0
1028,20880,0
1028,20865,1
1028,30,0
1028,40273,0
1028,41109,0
1028,49902,0
1028,41108,0
1028,25748,0
1028,20902,0
1028,20877,0
1028,29944,0
1028,29899,0
1028,29624,0
1029,30,0
1029,15049,1
1029,39365,0
1029,29,0
1029,9571,0
1030,9571,0
1030,29,0
1030,16023,0
1030,16271,0
1030,16296,0
1030,39367,0
1030,39369,0
1030,39366,0
1030,15049,0
1030,16300,0
1030,44610,0
1030,44611,0
1030,44612,0
1030,44613,0
1030,30,0
1030,39371,0
1030,39368,0
1030,39370,0
1030,16022,0
1030,15050,0
1030,9572,1
1033,10106,0
1033,16020,1
1033,39375,0
1033,44614,0
1033,39374,0
1033,30,0
1033,17094,0
1033,29,0
1034,29,0
