ID,UnpublishedID,ObjectNumber,UnpublishedTitle,ClassificationID,ObjectDate,ThumbPathName,ThumbFileName,ArchIDNum
18600,41001,HUMFA_14-11-106,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/20/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18600,41151,HUMFA_14-11-106,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/20/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18600,41764,HUMFA_14-11-106,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/20/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18601,40355,HUMFA_14-11-107,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687735?width=170&height=170,465956099
18601,40874,HUMFA_14-11-107,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 004",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690938?width=170&height=170,465955367
18601,41504,HUMFA_14-11-107,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035 (alternate version)",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688134?width=170&height=170,465956297
18603,40355,HUMFA_14-11-108,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035",98,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687735?width=170&height=170,465956099
18603,40874,HUMFA_14-11-108,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 004",98,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690938?width=170&height=170,465955367
18603,41504,HUMFA_14-11-108,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035 (alternate version)",98,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688134?width=170&height=170,465956297
18604,47813,HUMFA_28-4-80a,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18605,41001,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18605,41006,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 045",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687795?width=170&height=170,465956129
18605,41151,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18605,41156,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 045 (alternate version)",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688194?width=170&height=170,465956327
18605,41764,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18605,41765,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 011",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690980?width=170&height=170,465955388
18605,41769,HUMFA_14-11-109a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 012d",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39691004?width=170&height=170,465955400
18606,41001,HUMFA_14-11-109b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18606,41151,HUMFA_14-11-109b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18606,41764,HUMFA_14-11-109b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18606,41765,HUMFA_14-11-109b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 011",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690980?width=170&height=170,465955388
18607,41001,HUMFA_14-11-109c,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18607,41151,HUMFA_14-11-109c,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18607,41764,HUMFA_14-11-109c,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18607,41765,HUMFA_14-11-109c,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 011",18,11/21/1914,https://nrs.harvard.edu,urn-3:FHCL:39690980?width=170&height=170,465955388
18608,47813,HUMFA_28-4-80b,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18609,40353,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687723?width=170&height=170,465956093
18609,40355,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687735?width=170&height=170,465956099
18609,40873,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 003",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690932?width=170&height=170,465955364
18609,40874,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 004",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690938?width=170&height=170,465955367
18609,41425,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688122?width=170&height=170,465956291
18609,41504,HUMFA_14-11-110,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 035 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688134?width=170&height=170,465956297
18610,47813,HUMFA_28-4-80c,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18611,41001,HUMFA_14-11-111,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18611,41151,HUMFA_14-11-111,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18611,41764,HUMFA_14-11-111,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18612,47813,HUMFA_28-4-80d,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18613,47813,HUMFA_28-4-80e,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18614,47813,HUMFA_28-4-80f,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18615,47813,HUMFA_28-4-80g,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",34,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18616,47800,HUMFA_28-4-78,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 365",34,04/12/1928,https://nrs.harvard.edu,urn-3:FHCL:40666062?width=170&height=170,471612850
18618,47813,HUMFA_28-4-82,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 378",58,04/14/1928,https://nrs.harvard.edu,urn-3:FHCL:40666088?width=170&height=170,471612889
18619,39859,HUMFA_14-11-112,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032",24,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687682?width=170&height=170,465956072
18619,40353,HUMFA_14-11-112,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033",24,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687723?width=170&height=170,465956093
18619,40872,HUMFA_14-11-112,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 002",24,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690926?width=170&height=170,465955361
18619,41425,HUMFA_14-11-112,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033 (alternate version)",24,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688122?width=170&height=170,465956291
18619,41577,HUMFA_14-11-112,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032 (alternate version)",24,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688079?width=170&height=170,465956270
18623,40350,HUMFA_14-11-113,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687712?width=170&height=170,465956087
18623,40353,HUMFA_14-11-113,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687723?width=170&height=170,465956093
18623,40872,HUMFA_14-11-113,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 002",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690926?width=170&height=170,465955361
18623,41422,HUMFA_14-11-113,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e (alternate version)",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688103?width=170&height=170,465956282
18623,41425,HUMFA_14-11-113,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 033 (alternate version)",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688122?width=170&height=170,465956291
18626,40350,HUMFA_14-11-114,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687712?width=170&height=170,465956087
18626,40872,HUMFA_14-11-114,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 002",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690926?width=170&height=170,465955361
18626,41422,HUMFA_14-11-114,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e (alternate version)",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688103?width=170&height=170,465956282
18627,47820,HUMFA_28-4-88,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 385",79,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666102?width=170&height=170,471612910
18628,40350,HUMFA_14-11-115,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687712?width=170&height=170,465956087
18628,40872,HUMFA_14-11-115,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 002",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690926?width=170&height=170,465955361
18628,41422,HUMFA_14-11-115,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e (alternate version)",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688103?width=170&height=170,465956282
18629,40350,HUMFA_14-11-116,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687712?width=170&height=170,465956087
18629,40872,HUMFA_14-11-116,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 002",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690926?width=170&height=170,465955361
18629,41422,HUMFA_14-11-116,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 032e (alternate version)",58,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688103?width=170&height=170,465956282
18630,47820,HUMFA_28-4-89,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 385",34,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666102?width=170&height=170,471612910
18631,41000,HUMFA_14-11-117,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18631,41150,HUMFA_14-11-117,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18631,41763,HUMFA_14-11-117,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 009",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690968?width=170&height=170,465955382
18632,47799,HUMFA_28-4-90,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",91,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18633,41000,HUMFA_14-11-118,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18633,41150,HUMFA_14-11-118,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18633,41763,HUMFA_14-11-118,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 009",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690968?width=170&height=170,465955382
18634,41000,HUMFA_14-11-119,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18634,41150,HUMFA_14-11-119,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18634,41764,HUMFA_14-11-119,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18635,47799,HUMFA_28-4-91,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",79,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18636,41001,HUMFA_14-11-120,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687765?width=170&height=170,465956114
18636,41151,HUMFA_14-11-120,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 040 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688164?width=170&height=170,465956312
18636,41764,HUMFA_14-11-120,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18638,47799,HUMFA_28-4-92,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",64,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18639,47799,HUMFA_28-4-93,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",97,04/15/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18640,47799,HUMFA_28-4-94,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",79,04/16/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18641,41000,HUMFA_14-11-121b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18641,41150,HUMFA_14-11-121b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18641,41764,HUMFA_14-11-121b,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/22/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18642,47799,HUMFA_28-4-95,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",34,04/16/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18645,47799,HUMFA_28-4-96,"A History of the Giza Necropolis III, Unpublished 1942 Manuscript, Appendix P: Cemetery G 7000: Part 2, page 364",95,04/16/1928,https://nrs.harvard.edu,urn-3:FHCL:40666060?width=170&height=170,471612847
18646,41093,HUMFA_14-11-123,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 038",82,11/25/1914,https://nrs.harvard.edu,urn-3:FHCL:39691162?width=170&height=170,465955478
18652,40469,HUMFA_14-11-143,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 527 (alternate version)",38,11/25/1914,https://nrs.harvard.edu,urn-3:FHCL:39688616?width=170&height=170,465954359
18652,40470,HUMFA_14-11-143,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 528 (alternate version)",38,11/25/1914,https://nrs.harvard.edu,urn-3:FHCL:39688622?width=170&height=170,465954362
18652,40725,HUMFA_14-11-143,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 527",38,11/25/1914,https://nrs.harvard.edu,urn-3:FHCL:39687605?width=170&height=170,465953846
18652,40726,HUMFA_14-11-143,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 12: The Funerary Equipment Found in Burial Chambers: Miscellaneous Objects, Page 528",38,11/25/1914,https://nrs.harvard.edu,urn-3:FHCL:39687611?width=170&height=170,465953849
18653,41771,HUMFA_14-11-144,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 039",34,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691168?width=170&height=170,465955481
18654,41771,HUMFA_14-11-145,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 039",34,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691168?width=170&height=170,465955481
18655,41771,HUMFA_14-11-146,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 039",34,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691168?width=170&height=170,465955481
18656,41771,HUMFA_14-11-147,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 039",34,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691168?width=170&height=170,465955481
18657,40989,HUMFA_14-11-148,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 029",118,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691107?width=170&height=170,465955451
18658,40250,HUMFA_14-11-149,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 09: Service Equipment of the Chapel: Statues, Offering Basins and Vessels, Page 079",87,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39686783?width=170&height=170,465950981
18658,40989,HUMFA_14-11-149,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 029",87,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39691107?width=170&height=170,465955451
18658,41222,HUMFA_14-11-149,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Chapter 09: Service Equipment of the Chapel: Statues, Offering Basins and Vessels, Page 079 (alternate version)",87,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39687683?width=170&height=170,465951521
18659,41000,HUMFA_14-11-150,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18659,41150,HUMFA_14-11-150,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18659,41764,HUMFA_14-11-150,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18660,40999,HUMFA_14-11-151,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 038",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39687753?width=170&height=170,465956108
18660,41149,HUMFA_14-11-151,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 038 (alternate version)",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39688152?width=170&height=170,465956306
18660,41762,HUMFA_14-11-151,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 008",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39690962?width=170&height=170,465955379
18662,41000,HUMFA_14-11-153,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
18662,41150,HUMFA_14-11-153,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039 (alternate version)",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39688158?width=170&height=170,465956309
18662,41764,HUMFA_14-11-153,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, GN2–Additional Material: Description of Addition to Cemetery en Échelon, Page AddCemEch 010",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39690974?width=170&height=170,465955385
18663,41000,HUMFA_14-11-154a,"A History of the Giza Necropolis II, Unpublished 1942 Manuscript, Appendix A: Cemetery en Échelon, Page ApxA 039",18,11/26/1914,https://nrs.harvard.edu,urn-3:FHCL:39687759?width=170&height=170,465956111
